Source,Destination,Capacity
165,65,34
65,127,72
192,168,36
68,132,92
109,170,14
172,189,79
158,62,94
58,124,62
89,191,10
61,129,55
157,66,33
160,71,12
60,133,62
132,9,75
51,84,4
49,11,42
16,63,2
21,178,99
7,14,40
153,68,75
185,20,80
171,122,95
116,186,68
28,73,42
148,138,25
60,25,18
5,89,11
132,130,19
25,4,16
178,17,98
49,132,76
90,133,96
117,7,57
7,135,1
136,20,40
81,84,69
97,28,47
196,7,25
129,17,46
113,9,95
44,138,59
159,125,28
71,12,60
90,25,66
35,89,40
34,130,15
120,133,44
194,82,19
6,31,14
37,135,94
92,71,78
105,10,49
55,152,35
96,190,36
30,95,18
16,197,45
48,149,40
134,189,60
20,87,74
161,26,12
4,79,26
23,92,24
9,194,67
124,144,53
17,18,98
85,152,90
57,90,25
175,82,3
18,98,78
78,149,71
196,141,5
168,42,66
154,144,18
71,146,100
145,95,51
184,23,77
48,162,18
161,39,39
106,103,26
4,92,49
100,29,14
64,106,19
105,144,28
140,101,15
24,155,7
1,171,85
133,98,96
78,162,25
91,101,12
149,42,96
168,55,63
154,157,48
107,45,44
112,160,3
189,114,55
87,103,14
100,42,33
45,106,86
191,160,94
3,109,24
163,98,21
66,165,68
24,168,54
198,55,43
98,117,29
137,45,38
1,184,66
54,47,83
72,64,7
80,184,90
49,53,97
128,117,93
144,61,57
130,163,17
42,50,50
135,12,20
93,15,16
155,112,60
26,190,70
61,184,13
135,133,90
28,7,24
179,176,79
5,23,60
132,64,27
32,126,6
192,115,68
197,193,54
49,66,49
109,117,61
95,182,91
12,184,77
125,61,44
138,0,36
28,128,91
47,141,83
129,180,13
74,15,43
159,59,57
178,72,81
123,136,95
35,23,7
117,62,34
141,190,46
120,67,94
37,69,8
111,18,51
9,7,82
113,64,83
118,142,74
30,29,70
35,144,47
153,136,67
180,10,75
106,24,86
39,34,20
9,128,40
160,31,24
71,188,73
164,150,62
62,139,12
175,16,33
125,195,82
50,21,22
196,75,16
160,152,23
154,78,28
173,91,15
118,155,27
11,29,81
16,144,21
145,29,23
117,196,99
175,137,6
106,37,44
152,153,94
110,156,46
22,43,30
8,145,42
113,198,46
154,199,49
85,99,61
193,46,72
36,99,34
11,42,30
57,158,74
184,199,64
170,35,77
133,153,69
64,53,46
91,156,50
94,161,95
66,99,44
167,151,27
186,164,74
58,100,82
182,166,8
170,48,3
101,177,67
54,102,32
147,64,97
67,41,16
177,172,15
89,59,97
135,175,62
24,115,21
183,108,33
128,172,45
21,46,4
141,111,64
116,54,63
135,67,48
93,70,94
79,172,54
137,113,41
21,167,16
155,167,62
7,3,35
26,16,97
9,49,6
47,75,95
162,62,67
146,54,82
10,193,99
192,170,90
109,172,52
150,173,82
169,186,100
95,8,9
141,124,73
153,178,27
180,52,35
39,76,31
70,180,89
42,118,90
102,132,14
60,135,83
16,65,66
90,14,90
35,78,38
134,57,27
53,132,75
199,186,18
92,60,92
37,124,42
9,62,27
160,194,86
187,68,21
90,135,100
150,186,87
62,73,7
134,178,35
125,129,67
199,78,78
28,196,56
146,188,63
25,127,46
44,140,9
145,192,86
90,27,86
2,143,38
57,79,88
29,17,47
120,135,47
37,137,61
196,130,27
113,132,83
66,20,65
85,33,24
120,27,14
106,92,13
105,133,49
50,197,34
143,159,2
36,33,41
85,154,51
2,156,47
131,41,34
18,100,80
188,23,100
105,25,61
17,141,95
173,159,31
85,46,99
52,98,53
142,28,96
73,157,11
188,144,63
100,31,23
168,165,25
85,167,14
179,31,95
184,146,43
156,47,36
100,152,8
91,103,36
135,109,66
33,98,51
167,98,92
170,103,73
68,55,63
128,106,53
12,160,8
31,173,6
149,165,47
162,104,19
126,181,78
165,109,4
101,124,8
1,186,21
183,163,20
21,101,9
114,63,38
172,4,78
72,66,13
58,168,69
130,44,76
190,58,62
80,186,9
195,173,88
107,60,29
19,176,77
46,50,90
95,171,25
40,6,22
67,109,20
141,58,14
39,10,65
144,63,81
149,178,34
28,117,34
19,68,53
60,69,42
137,60,91
34,53,76
72,79,87
125,171,25
111,7,72
56,71,48
28,9,20
148,74,38
93,138,58
46,63,63
132,66,40
104,4,43
164,18,83
95,184,92
185,77,79
171,179,40
9,117,6
5,146,91
187,123,93
132,187,55
13,7,57
164,139,74
76,26,50
62,128,81
117,64,81
134,4,52
153,17,84
139,82,7
125,184,97
199,133,99
144,197,11
152,21,70
157,136,25
129,74,29
41,190,38
96,126,39
99,131,3
173,80,21
118,144,14
71,69,84
103,21,61
185,90,45
138,15,47
105,67,62
129,195,52
85,88,69
166,198,88
18,34,74
4,136,78
92,20,99
133,21,58
27,39,78
159,195,20
145,31,95
115,88,91
188,78,1
152,155,76
64,42,36
50,144,12
91,145,79
85,101,57
189,158,98
106,160,32
4,149,97
17,88,90
22,166,94
98,161,44
170,37,97
115,101,26
15,163,6
188,91,27
45,42,11
110,171,64
3,45,92
75,150,35
168,112,81
98,53,14
87,160,78
155,35,98
58,102,59
177,53,42
151,0,70
68,2,89
169,54,64
114,118,49
149,112,36
116,164,7
88,102,74
19,2,66
146,43,76
46,105,53
63,45,99
155,48,91
26,126,16
100,112,61
199,54,10
56,5,8
61,120,82
135,69,90
12,120,61
158,174,22
116,177,91
129,116,79
60,16,3
5,80,48
146,56,34
49,123,43
35,188,63
21,61,27
20,65,76
139,16,90
171,5,99
47,198,19
178,129,81
197,142,63
35,80,63
21,182,68
136,132,29
139,137,9
199,188,7
6,22,38
166,11,67
111,75,48
37,126,3
97,140,24
9,64,54
50,65,45
14,142,11
132,134,93
7,139,22
120,16,56
9,185,2
69,199,89
104,193,43
145,194,60
76,94,11
29,19,66
134,72,88
166,24,43
37,139,81
152,89,24
50,78,94
124,27,53
196,132,94
108,19,81
27,94,83
13,196,87
103,89,94
166,145,9
59,19,92
163,76,61
96,86,89
115,35,24
15,97,52
101,100,56
18,102,54
105,27,30
186,100,56
29,153,47
170,92,92
1,54,24
147,108,90
80,54,80
140,105,12
82,100,14
17,156,46
130,33,45
107,49,32
67,98,76
86,111,28
191,164,8
77,62,68
130,154,13
149,167,88
0,44,45
137,49,6
197,63,11
155,103,92
100,167,63
89,8,5
130,46,96
171,47,89
135,124,10
80,188,83
46,52,100
165,3,75
156,183,76
123,6,56
53,176,86
172,127,68
144,65,97
171,168,66
190,181,7
9,106,51
157,4,80
28,119,87
47,132,34
162,119,12
68,191,18
183,178,45
21,116,57
95,65,78
136,66,54
39,133,1
83,176,22
69,12,13
27,15,19
13,117,36
46,65,91
51,143,86
178,184,49
30,20,63
150,122,86
134,114,17
153,127,95
172,140,34
56,194,49
185,79,42
102,81,44
14,197,70
118,25,44
49,191,16
16,14,7
136,79,50
81,143,98
175,7,89
180,122,20
125,186,10
199,135,7
166,187,80
13,130,11
159,184,19
131,85,42
122,36,6
175,128,84
20,25,3
23,30,77
50,133,83
124,82,18
182,23,33
127,87,43
57,28,11
106,149,81
64,152,7
50,25,41
55,103,52
108,195,86
154,82,99
131,98,39
29,87,82
59,195,92
133,144,55
193,158,89
124,95,65
168,101,43
140,39,84
106,162,23
174,37,55
45,152,96
193,50,19
177,42,81
22,168,93
94,44,37
135,45,78
167,34,43
186,47,47
10,50,26
189,52,15
128,42,70
91,160,72
75,152,95
165,45,55
65,107,4
170,160,67
101,60,98
21,37,89
147,176,58
119,114,76
77,117,59
192,40,27
82,168,31
72,123,97
130,101,34
46,107,84
165,58,20
65,120,44
197,10,74
155,50,51
58,117,71
144,120,99
89,184,74
42,109,79
190,7,97
61,122,73
14,10,64
74,61,42
19,125,1
93,74,68
49,4,24
35,69,61
21,171,49
134,48,91
67,58,62
153,61,86
72,136,47
111,64,76
116,179,68
9,53,20
28,66,19
102,15,14
69,67,55
148,131,26
44,10,97
164,75,81
62,64,48
136,13,59
153,182,97
185,134,13
23,72,4
9,174,34
41,126,77
60,139,24
146,179,16
13,64,75
99,67,17
44,131,33
117,121,76
136,134,83
48,21,70
120,126,33
92,64,69
152,78,65
124,16,42
55,145,7
13,185,74
187,72,73
16,190,25
103,78,61
6,145,21
4,72,32
124,137,56
41,139,19
154,16,32
38,70,43
76,96,29
136,147,91
29,21,91
139,152,61
59,129,44
133,78,25
152,91,23
138,193,53
191,19,21
196,134,51
96,196,52
27,96,92
113,136,88
186,89,72
115,145,23
189,94,82
127,155,61
198,35,100
98,97,82
174,92,58
193,105,31
31,43,62
149,35,32
186,102,95
184,29,58
84,91,27
147,110,40
191,153,57
80,56,47
66,158,14
156,51,86
174,105,84
193,118,12
80,177,73
181,0,6
167,102,86
179,156,62
170,107,8
49,46,29
73,174,16
114,175,97
107,172,61
146,100,72
65,175,81
197,65,83
183,167,3
95,54,91
114,67,78
144,175,79
102,178,92
176,164,45
65,67,52
67,113,47
12,177,97
53,178,15
125,54,77
144,67,97
23,6,7
42,56,52
190,183,73
28,121,32
162,121,54
129,173,87
160,11,75
49,180,70
62,119,61
53,70,84
199,124,19
185,189,52
37,62,87
60,194,29
187,6,59
178,186,90
71,60,94
62,11,12
103,12,7
166,68,97
111,132,14
97,197,93
171,183,90
9,121,60
143,84,73
27,138,63
113,178,87
2,81,67
62,132,25
34,70,10
180,124,35
133,12,55
37,75,3
83,191,63
157,140,51
55,92,98
11,22,27
178,199,86
145,22,84
76,151,68
117,189,95
106,30,14
152,146,42
124,84,46
113,191,5
66,79,45
140,28,16
85,92,63
71,194,48
43,95,94
122,159,15
133,25,12
78,89,38
193,39,86
99,148,23
140,149,77
11,35,41
112,87,8
115,92,76
188,82,45
64,46,52
140,41,57
52,157,47
170,149,91
189,162,96
64,167,77
3,157,81
94,46,8
79,152,99
198,103,43
10,52,80
101,170,90
188,95,77
67,34,97
75,154,58
135,168,23
162,42,66
107,106,74
167,157,56
170,162,73
82,49,33
128,165,82
147,178,52
100,103,30
61,111,8
198,116,2
98,178,18
192,42,42
63,157,91
82,170,21
137,106,37
101,183,98
197,120,53
68,6,8
21,160,2
172,63,69
158,165,69
70,52,22
74,171,4
60,7,45
5,71,31
63,49,2
104,50,18
67,168,72
86,181,25
199,58,88
102,125,18
178,120,57
197,133,84
53,125,94
125,1,6
92,53,60
111,66,11
190,130,76
14,133,60
160,187,91
41,7,98
60,20,30
5,84,94
104,63,74
178,12,89
7,130,70
136,15,64
120,7,80
20,69,25
139,20,37
180,58,82
199,71,48
125,122,16
166,123,88
83,125,41
28,189,80
187,182,43
178,133,87
48,23,53
134,63,29
175,64,100
199,192,11
92,66,71
37,130,73
124,18,78
69,82,85
127,23,1
27,85,30
184,5,36
43,29,79
120,20,33
23,87,61
9,189,47
36,26,43
182,80,68
127,144,10
11,198,28
85,147,76
112,21,100
117,136,69
191,21,15
91,83,52
36,147,30
196,136,42
27,98,24
168,37,90
154,139,2
84,80,60
161,34,60
6,160,70
188,137,45
64,101,26
127,157,86
126,161,82
98,99,55
54,29,21
188,29,39
174,94,83
119,158,3
77,161,57
149,37,92
168,50,63
24,42,5
115,160,13
189,109,17
54,150,3
100,37,42
119,50,47
31,166,97
156,53,37
77,174,97
80,179,93
47,2,60
49,48,85
12,166,67
141,51,88
58,53,32
102,59,4
60,62,13
32,0,62
137,53,64
104,105,57
197,67,17
68,182,16
183,169,5
125,164,70
199,113,59
116,115,13
102,180,7
14,67,61
93,131,77
178,175,59
49,61,89
95,177,80
7,64,22
134,105,13
199,5,53
37,172,76
144,69,47
70,120,1
23,8,68
83,59,17
187,116,85
118,16,85
159,54,71
178,67,66
164,132,71
7,185,78
37,64,73
111,13,91
8,6,73
187,8,23
118,137,64
71,62,3
16,126,100
48,78,29
34,180,40
134,118,35
120,183,68
23,21,53
69,137,87
129,188,17
27,140,6
2,83,17
103,135,52
48,199,25
120,75,22
20,137,33
106,140,62
18,27,32
127,199,37
145,24,69
120,196,14
105,73,46
50,137,58
168,92,89
11,145,94
29,199,60
189,151,62
106,153,47
4,142,6
174,28,4
91,30,37
140,151,13
52,38,10
98,154,69
170,30,43
54,84,2
86,36,19
110,164,91
163,27,41
149,92,72
8,153,99
181,44,61
186,159,60
98,46,5
63,25,24
147,167,37
155,28,24
100,92,48
174,41,83
119,105,74
177,46,95
80,113,67
195,100,77
33,38,15
170,43,2
156,108,86
101,172,26
155,149,14
174,162,28
31,113,95
191,102,49
91,164,7
70,41,31
89,54,90
75,156,36
114,3,25
199,47,7
61,113,9
47,178,5
162,165,77
165,170,49
68,8,96
21,162,70
109,46,80
150,47,31
67,49,76
185,4,31
162,57,66
60,9,77
46,111,7
65,124,66
180,47,9
199,60,74
89,188,66
56,11,51
9,165,96
41,117,31
146,170,32
5,194,93
90,9,8
48,12,22
153,65,61
139,130,10
97,133,2
50,58,88
124,7,64
14,135,89
27,74,48
104,65,25
35,194,99
103,69,64
172,199,9
120,9,62
20,71,90
78,12,21
9,178,61
41,130,62
127,133,59
113,6,11
178,135,37
71,9,63
29,12,44
175,66,76
120,130,31
194,79,66
37,132,17
133,69,82
113,127,26
13,189,86
25,14,20
66,15,33
30,92,38
103,82,3
48,146,46
106,87,94
25,135,94
85,149,74
38,74,73
78,146,78
152,95,54
196,138,3
8,87,5
94,90,63
168,39,22
11,92,4
52,93,18
112,144,67
24,31,12
29,146,80
147,101,34
188,139,14
168,160,24
140,98,12
181,99,68
126,163,20
24,152,17
98,101,75
54,31,38
18,108,89
31,47,79
130,26,45
149,39,24
135,104,76
33,93,95
107,42,39
112,157,85
198,160,52
183,37,98
188,152,39
144,45,73
130,147,11
149,160,38
88,150,71
137,42,36
82,106,57
174,109,77
12,47,64
89,1,19
130,39,87
19,171,96
49,50,99
95,166,27
141,53,4
89,122,19
162,112,6
60,64,53
165,117,74
49,171,97
68,184,40
21,109,98
7,174,32
172,12,96
199,115,79
37,53,93
171,53,63
83,169,48
157,118,90
28,4,16
113,48,44
46,58,57
151,74,33
178,177,89
90,64,35
136,180,48
172,133,8
39,18,44
56,187,59
185,72,34
102,74,63
143,75,77
148,190,52
96,0,11
41,64,38
60,77,66
104,120,41
178,69,15
16,7,76
34,61,85
39,139,44
125,179,19
37,66,93
111,15,45
78,67,25
110,19,86
173,75,94
92,123,71
152,137,35
138,10,58
105,62,40
124,75,17
25,69,84
85,83,15
164,147,50
62,136,71
120,77,60
133,16,68
152,29,24
124,196,9
91,19,54
8,21,3
99,139,82
118,152,85
57,142,4
117,193,24
29,80,74
87,21,58
18,150,31
133,137,40
196,193,22
22,40,50
182,29,64
30,160,94
15,37,11
188,194,78
17,83,79
177,35,84
36,96,99
77,97,96
94,37,8
195,89,71
167,27,39
189,45,38
174,151,27
12,89,69
86,38,92
91,153,91
22,53,29
168,107,84
65,100,74
84,150,19
87,155,55
147,169,59
40,43,28
58,97,92
177,48,34
61,102,47
80,115,27
195,102,92
74,41,97
101,174,3
95,100,85
31,115,61
89,56,35
116,159,49
135,172,81
28,46,94
47,59,51
33,161,1
162,46,28
52,174,10
46,100,37
49,105,100
40,56,14
141,108,26
199,49,88
28,167,84
102,116,44
176,102,29
60,119,5
178,111,60
95,113,26
40,177,93
26,13,59
53,116,75
172,67,86
199,170,82
171,108,8
135,185,38
88,110,10
46,113,71
90,119,59
164,68,46
172,188,45
199,62,30
185,127,26
97,14,21
138,52,2
157,65,86
102,129,76
32,70,16
123,188,32
81,191,30
53,129,48
50,60,48
113,116,26
132,129,6
25,3,2
44,16,90
145,68,45
164,81,65
103,71,52
48,135,91
134,175,93
153,188,52
59,1,42
23,78,70
69,194,58
55,30,100
182,71,69
154,9,84
112,12,36
103,192,45
136,140,23
120,132,69
20,194,93
180,183,42
6,30,84
59,122,18
105,9,62
50,73,83
124,22,96
36,138,37
71,132,47
57,197,22
175,189,31
22,95,48
187,199,58
115,30,7
101,95,53
142,133,85
188,20,70
149,28,17
126,44,44
112,146,4
184,22,66
10,98,13
170,87,68
142,25,5
54,141,70
161,38,88
128,90,62
168,162,45
66,151,17
184,143,54
82,95,37
174,98,43
193,111,83
177,103,26
135,106,74
88,31,49
46,34,9
183,39,9
188,154,33
70,98,56
190,163,54
107,165,87
65,168,20
68,173,80
141,163,98
135,119,65
19,173,3
49,52,4
12,170,28
125,47,39
70,111,100
89,124,71
9,101,91
0,52,46
60,66,56
46,168,54
165,119,21
132,171,56
118,7,68
104,109,37
178,58,22
136,61,96
81,125,66
34,50,47
139,66,2
56,68,79
83,171,61
157,120,75
102,184,60
16,117,92
90,66,7
103,5,62
48,69,17
53,184,28
92,112,3
171,176,7
23,12,82
28,127,74
124,64,80
69,128,13
129,179,11
160,17,92
60,79,77
113,171,9
99,7,97
118,20,16
178,71,69
120,66,20
20,128,10
78,69,81
83,184,28
157,133,64
154,64,81
159,179,27
178,192,96
16,130,16
48,82,98
175,123,28
106,23,54
111,138,64
105,64,13
50,128,76
22,29,39
127,82,47
173,198,4
30,149,28
71,187,28
15,26,14
4,133,96
78,82,27
23,146,19
36,85,4
196,74,90
38,131,5
84,18,7
15,147,52
147,37,46
133,139,16
31,91,69
105,77,75
163,18,80
22,42,26
182,31,40
66,85,86
11,149,75
140,34,17
126,99,64
98,37,10
103,152,9
106,157,10
17,85,37
177,37,97
195,91,71
184,198,29
133,152,49
12,91,50
130,83,77
75,147,75
168,109,81
147,171,39
58,99,73
89,166,71
176,91,32
47,169,19
121,155,44
10,58,5
192,35,16
51,59,82
137,99,20
21,153,69
40,166,22
169,51,41
155,153,70
72,118,48
130,96,19
135,174,33
47,61,30
33,163,79
146,40,75
21,45,9
67,161,84
89,179,7
42,104,46
192,48,2
123,177,2
21,166,61
34,105,84
153,56,38
92,46,18
56,123,36
9,48,24
69,62,69
148,126,85
93,190,16
41,0,46
60,13,25
13,167,42
151,131,71
16,172,80
49,120,24
90,121,23
67,174,56
20,62,65
139,13,91
199,64,32
111,180,45
166,116,56
97,16,64
157,67,45
55,19,27
16,64,98
90,13,63
2,129,6
175,57,93
78,124,98
9,61,95
99,183,84
16,185,29
90,134,25
106,78,5
152,194,1
23,80,20
96,70,46
127,137,92
187,188,84
99,75,55
85,140,13
131,27,68
103,194,40
120,134,50
106,199,36
18,86,10
182,194,72
168,30,42
154,132,6
71,134,42
186,84,37
24,22,15
87,78,93
161,27,89
6,153,31
64,94,53
50,196,32
66,140,72
184,132,96
15,94,13
142,135,81
1,159,47
87,199,76
54,22,87
18,99,71
177,92,31
110,102,29
52,97,38
24,35,43
3,97,82
89,100,14
66,153,11
79,92,3
183,149,35
116,95,86
190,44,13
93,111,88
65,49,17
151,52,22
137,154,34
68,54,43
109,92,63
7,44,61
130,151,91
47,116,100
46,157,68
63,97,78
137,46,1
49,162,26
197,60,69
95,49,38
155,100,100
172,3,26
72,65,54
58,167,33
144,170,62
14,60,11
129,47,1
5,11,88
137,167,57
178,168,11
26,70,62
39,9,4
185,63,82
148,181,12
5,132,19
118,9,92
197,73,42
68,188,11
62,114,39
7,178,44
136,63,68
34,52,59
69,9,42
74,124,71
160,127,17
60,189,23
153,124,65
106,12,93
171,178,26
50,117,100
27,133,92
85,74,64
90,189,38
62,127,64
122,141,52
133,7,39
78,71,29
157,135,7
196,63,41
55,87,24
8,12,86
113,65,7
154,66,65
99,130,77
112,69,66
57,133,74
29,71,42
87,12,69
6,87,26
18,141,32
92,127,23
133,128,96
4,14,78
64,28,57
163,7,33
22,31,74
168,85,80
57,25,60
18,33,86
4,135,31
133,20,36
45,136,8
193,34,52
64,149,29
91,23,95
96,138,96
94,28,4
140,144,94
112,82,10
186,31,79
184,187,67
170,23,37
115,87,51
73,90,77
152,154,5
75,136,9
108,84,67
167,139,65
98,39,60
43,103,17
189,157,18
188,198,30
174,34,78
64,162,5
121,144,97
82,152,54
156,101,29
114,104,9
177,160,15
89,47,92
130,85,44
149,98,89
190,99,26
5,53,19
141,99,4
86,163,91
58,101,33
121,157,16
137,101,57
82,165,38
68,1,13
21,155,67
114,117,53
67,42,70
153,45,58
172,58,26
130,98,52
9,37,58
28,50,64
65,117,52
151,120,90
104,45,78
49,109,7
153,166,5
39,64,42
144,117,55
185,118,10
74,58,61
60,123,86
63,165,98
118,64,3
159,102,20
178,115,95
197,128,66
21,168,73
153,58,37
180,161,23
92,48,79
9,50,75
14,128,45
160,182,99
27,67,53
113,107,42
151,133,53
35,187,60
136,10,33
122,75,45
20,64,15
180,53,89
39,77,96
37,4,68
78,5,11
23,69,4
157,69,88
69,185,78
55,21,24
60,136,53
187,177,21
99,64,98
16,66,99
81,195,86
139,136,14
111,74,69
50,64,34
108,5,37
187,69,18
11,72,58
71,123,95
90,136,94
43,24,19
122,88,76
92,182,25
105,121,2
143,147,6
8,188,99
84,183,46
115,21,49
175,72,28
120,136,34
161,137,75
188,11,12
78,139,84
50,77,6
196,131,52
8,80,80
173,147,19
66,21,97
52,86,50
112,137,1
84,75,77
170,78,42
142,16,15
133,196,57
163,75,7
168,153,66
61,27,64
66,142,27
179,19,27
98,94,32
15,96,47
18,101,51
188,24,99
100,140,39
31,40,26
163,196,84
75,83,66
168,45,90
33,86,22
189,104,41
141,33,92
191,150,18
89,102,1
162,92,67
21,89,51
141,154,63
158,94,98
107,48,63
19,164,45
179,153,56
192,92,62
51,116,46
156,169,93
128,107,51
169,108,86
7,46,19
89,115,72
171,154,8
190,167,1
28,105,49
65,172,40
137,48,52
178,49,97
123,113,69
197,62,8
68,177,59
7,167,69
40,115,29
26,180,13
144,172,65
14,62,49
60,178,95
51,129,10
48,60,42
134,100,18
72,188,16
125,51,11
37,167,58
185,65,99
190,180,81
83,54,37
28,118,40
160,8,63
46,172,71
49,177,42
178,62,24
117,52,97
7,180,31
81,129,1
194,6,9
20,119,94
102,188,73
132,67,67
11,6,66
103,9,98
53,188,10
20,11,43
111,129,77
152,130,49
129,183,68
132,188,86
11,127,24
76,27,6
48,194,21
122,143,53
20,132,47
152,22,68
127,194,68
112,71,60
57,135,65
76,148,20
136,199,10
189,25,44
73,79,55
18,143,73
133,130,74
78,194,88
4,16,6
50,132,44
3,20,80
182,22,84
168,87,64
112,192,65
186,141,14
29,194,26
4,137,61
105,189,52
77,90,95
75,17,86
121,133,96
52,33,5
167,20,35
15,151,31
18,156,24
31,95,23
191,84,86
91,146,22
177,149,70
149,87,96
94,151,43
121,25,19
167,141,63
24,92,30
10,157,27
63,20,73
1,108,20
128,149,94
158,28,23
42,82,78
116,31,93
79,149,2
198,100,41
137,90,16
101,167,47
155,144,22
174,157,17
12,95,62
86,44,82
72,109,37
70,36,80
149,100,69
28,39,83
181,52,87
65,106,88
128,162,66
172,168,85
199,42,92
144,106,55
47,173,85
82,167,100
35,55,39
21,157,49
95,106,42
172,60,66
158,162,46
102,1,14
14,117,30
93,181,13
5,68,73
46,106,51
192,160,68
197,9,64
164,61,12
62,50,29
67,165,43
53,1,18
39,66,42
199,55,85
111,171,44
185,120,32
56,6,3
97,7,57
157,58,77
102,122,74
118,66,67
21,170,63
153,60,56
20,174,30
53,122,38
92,50,26
56,127,64
83,1,26
164,74,60
150,176,7
136,12,30
120,4,27
185,133,7
23,71,48
50,174,52
83,122,56
187,179,47
164,195,82
117,120,98
136,133,87
48,20,32
50,66,59
36,131,49
127,20,46
30,87,11
16,189,55
184,2,23
87,69,85
4,71,68
78,20,63
45,72,47
64,85,15
124,136,58
96,74,28
187,192,41
154,15,7
85,144,11
115,23,4
15,85,26
101,88,100
1,150,20
119,142,76
105,15,86
182,198,3
149,21,88
154,136,51
11,87,87
107,24,90
38,190,59
167,75,84
100,21,98
105,136,76
191,139,68
66,144,64
167,196,73
98,96,55
84,198,52
155,78,55
191,31,55
77,158,73
75,85,27
61,150,78
46,27,7
54,147,30
188,147,45
155,199,10
58,37,89
42,29,12
24,160,40
183,153,52
21,91,13
95,40,68
12,42,100
72,56,44
135,112,49
5,2,7
197,172,39
49,45,1
169,110,28
114,174,11
53,164,40
171,156,67
9,94,71
46,161,67
165,112,49
65,174,37
197,64,52
141,169,66
144,174,49
83,164,55
14,64,41
13,105,69
178,172,90
30,8,99
197,185,97
150,110,75
136,175,66
7,61,93
48,62,72
153,115,94
185,67,84
9,107,96
28,120,29
14,185,77
60,72,13
46,174,95
187,113,60
132,177,92
99,0,56
178,64,72
145,116,100
62,118,47
136,67,81
20,121,4
39,134,74
37,61,34
78,62,87
152,11,41
143,191,48
14,77,41
41,180,31
187,5,59
13,118,92
11,8,4
117,175,63
120,180,84
106,16,21
6,78,36
78,183,31
105,57,12
69,134,35
143,83,93
196,175,9
182,11,34
27,137,24
173,191,92
66,65,9
85,78,62
90,193,33
117,67,5
166,188,100
64,140,74
196,67,12
41,193,68
25,185,2
154,70,63
173,83,85
85,199,4
11,21,99
167,9,5
115,78,22
133,132,92
50,134,60
108,75,57
182,24,83
94,140,91
168,89,6
66,78,74
167,130,34
170,135,9
142,73,4
161,86,12
155,12,7
59,75,91
64,153,30
182,145,8
75,19,74
121,135,52
98,151,20
184,191,20
54,81,76
135,154,37
181,41,64
189,161,54
155,25,3
144,95,8
89,159,88
135,46,56
162,149,64
74,36,85
165,154,73
197,106,23
21,146,60
89,51,28
75,153,19
135,167,83
165,46,41
51,173,25
68,113,35
67,154,62
28,162,99
102,111,27
60,114,13
13,39,53
32,52,81
137,105,64
178,106,6
123,170,5
81,173,45
67,46,91
172,62,54
111,52,32
56,116,72
157,168,2
123,62,82
2,1,99
134,157,42
153,170,85
125,108,31
9,162,55
143,125,93
55,12,32
60,127,81
13,52,72
2,122,12
131,7,15
81,186,29
134,49,8
34,111,18
39,189,45
152,66,85
143,17,100
132,124,55
173,125,85
16,178,64
106,71,90
111,186,28
152,187,92
4,60,49
9,175,69
154,4,39
85,133,20
145,184,81
71,6,100
175,63,9
92,65,59
138,181,49
105,4,70
124,17,23
55,146,21
8,71,53
168,23,62
71,127,23
112,128,79
189,82,57
87,71,1
6,146,99
4,73,74
50,189,65
8,192,47
168,144,89
154,17,56
80,31,94
66,133,64
121,69,82
186,198,66
112,20,27
98,85,90
142,128,51
87,192,31
130,10,58
75,74,100
66,25,94
52,90,98
126,39,2
115,146,63
175,197,75
188,136,82
45,87,2
3,90,62
22,103,88
101,103,71
95,29,79
12,31,74
116,88,46
190,37,21
61,152,54
135,101,71
170,95,61
68,47,57
172,104,14
58,39,66
144,42,84
107,160,40
0,34,77
19,47,66
137,39,23
49,155,76
95,42,29
100,157,34
34,32,34
171,37,79
135,114,15
47,1,48
46,42,55
151,58,56
156,173,56
7,50,45
67,101,8
172,117,66
28,109,84
47,122,92
143,59,68
162,109,49
165,114,5
197,66,89
21,106,14
62,107,12
139,61,30
180,99,50
199,112,62
37,50,7
42,165,6
97,64,21
14,66,98
71,48,17
48,64,76
53,179,53
39,15,32
166,56,99
92,107,20
56,184,4
9,109,26
69,123,22
127,64,46
27,126,99
113,166,6
132,179,37
62,120,18
139,74,53
125,176,34
157,128,72
113,58,33
13,120,53
25,174,56
118,136,12
112,62,81
134,117,16
6,80,35
92,120,72
69,136,34
27,139,88
168,78,20
154,180,61
99,15,73
140,16,55
66,67,6
186,132,75
189,137,5
122,147,27
175,10,40
106,139,45
4,128,39
96,131,42
154,72,68
99,136,91
140,137,52
11,23,10
38,126,33
10,27,29
18,147,64
133,134,13
64,34,98
17,188,32
196,190,29
75,129,41
94,142,47
126,94,37
167,132,4
29,198,65
170,137,16
101,37,42
174,27,53
17,80,76
77,94,98
108,198,3
75,21,28
94,34,73
93,38,66
198,91,62
59,198,69
100,199,71
177,153,54
70,27,13
179,199,69
68,102,69
183,89,5
100,91,84
3,158,46
116,35,47
61,99,3
47,164,36
33,37,37
19,102,44
179,91,65
192,30,86
51,54,96
137,94,82
174,161,43
72,113,7
177,166,44
89,53,3
116,156,43
146,35,66
5,59,25
46,97,28
63,37,24
68,115,10
7,105,52
9,151,43
148,0,10
19,115,20
160,54,75
13,41,55
63,158,69
123,172,2
197,121,47
16,46,100
136,111,35
53,113,22
172,64,91
39,178,8
157,170,90
14,121,26
129,108,81
