Source,Destination,Capacity
180,72,98
37,252,25
226,188,43
102,381,28
284,129,98
196,16,32
113,247,5
187,196,65
272,11,69
255,367,99
53,381,49
268,40,77
166,258,9
97,158,19
138,196,24
289,99,67
201,252,35
151,394,40
200,27,18
269,386,34
136,271,4
340,37,90
207,151,100
152,215,85
78,37,50
50,204,27
377,333,60
143,166,2
196,258,52
22,105,89
275,322,51
319,99,27
90,276,30
305,201,51
217,317,19
2,163,20
318,140,18
48,279,88
134,319,1
249,40,86
376,81,1
87,207,100
50,325,24
31,46,13
50,96,53
143,287,57
399,213,24
243,225,89
108,266,86
41,276,79
30,346,97
164,346,27
291,158,47
258,210,62
249,161,92
323,110,28
340,279,82
6,174,76
78,279,2
386,395,28
91,218,52
265,105,49
399,334,24
58,41,24
344,169,69
256,56,27
374,277,23
71,276,82
346,215,15
117,392,31
337,395,90
73,56,73
59,158,17
152,349,67
312,338,49
293,59,86
339,175,80
397,153,36
168,293,6
66,282,99
314,118,62
341,221,1
225,46,15
161,290,69
224,346,95
320,54,65
350,162,17
313,280,3
239,65,72
225,167,94
373,65,70
290,296,86
1,193,91
21,108,54
114,70,33
320,175,76
158,113,39
359,103,91
177,126,68
204,229,63
66,295,8
109,113,32
246,347,84
232,183,5
144,70,58
42,288,2
80,314,6
121,352,95
140,365,54
262,62,25
341,355,71
151,194,32
192,3,63
101,373,5
357,70,48
95,70,48
274,301,15
31,314,41
158,126,17
70,242,75
359,116,67
190,307,39
322,234,74
129,68,66
5,261,98
132,73,82
145,12,20
384,294,64
141,307,96
342,68,18
278,312,45
138,9,78
317,240,47
69,138,79
396,304,12
275,14,30
25,68,51
398,84,56
134,11,75
72,328,57
226,14,83
312,17,99
391,310,77
88,309,22
129,81,70
5,274,29
99,138,51
44,202,87
305,243,70
324,256,17
48,92,58
125,312,23
240,262,11
221,20,17
264,390,2
386,87,4
377,267,34
233,259,90
118,43,25
379,313,42
379,84,72
346,136,74
217,22,62
103,149,43
222,100,77
263,138,74
153,266,69
208,202,7
395,28,60
9,258,37
298,95,86
243,159,64
74,387,90
182,149,45
314,39,98
71,318,20
200,203,68
29,92,36
205,25,57
289,396,49
270,154,83
321,385,1
291,213,84
43,111,48
203,100,37
244,101,1
254,331,37
394,45,44
380,147,27
22,173,30
219,229,10
43,232,37
48,347,4
230,324,6
161,224,88
59,213,13
31,114,17
36,229,37
22,294,37
154,221,38
181,58,7
219,350,33
286,111,98
203,342,76
43,124,13
115,229,41
63,39,6
175,280,2
216,52,37
78,347,22
36,350,77
295,281,75
369,1,1
322,155,28
179,106,84
253,55,72
63,160,82
51,69,8
158,168,13
77,243,51
70,55,40
130,106,81
52,186,51
79,289,54
354,228,71
170,178,80
384,107,55
95,4,71
232,9,25
273,10,92
366,238,74
135,305,66
190,12,36
181,192,34
308,233,32
5,195,7
349,5,21
79,181,67
211,300,28
192,58,74
51,82,4
35,74,13
188,353,35
347,346,69
149,361,100
83,7,19
382,303,91
60,23,31
65,138,52
244,369,78
183,359,42
116,305,72
364,141,36
212,13,39
234,297,8
32,311,75
206,198,12
44,136,81
81,203,40
282,193,55
328,80,63
199,195,83
157,198,15
83,20,21
262,251,78
303,23,57
280,305,64
261,26,57
123,321,50
62,311,97
263,72,25
208,136,51
282,85,64
309,188,90
212,255,15
262,372,28
344,145,81
289,209,89
242,134,73
151,275,19
104,200,30
16,316,12
112,24,56
153,321,35
227,270,23
268,271,98
391,378,14
124,263,16
127,268,12
113,141,88
30,335,72
305,311,53
7,388,2
222,47,78
139,278,93
1,48,79
254,265,30
276,24,22
4,90,64
231,281,39
339,43,3
215,273,62
22,107,93
57,330,26
76,343,20
207,45,29
298,163,30
69,340,59
110,341,4
243,227,25
289,343,52
214,169,54
11,106,84
392,212,63
244,48,35
323,341,98
128,102,5
207,395,32
224,335,65
320,43,25
242,389,65
99,340,58
369,164,41
195,48,88
66,163,36
79,102,96
203,397,80
392,333,96
29,281,77
170,220,30
376,325,63
395,338,22
73,58,13
188,45,47
59,160,43
193,352,49
191,279,37
223,231,95
135,118,31
369,56,11
38,222,97
103,351,55
271,164,2
188,395,99
362,282,45
202,64,76
193,244,77
339,298,100
91,233,33
58,56,58
182,351,26
195,290,29
262,51,50
300,343,28
360,357,19
112,292,60
10,244,55
271,56,76
73,300,73
274,290,65
353,354,55
191,292,77
53,62,37
158,115,39
144,180,9
135,360,67
116,118,53
209,346,61
19,185,35
327,301,54
65,301,20
109,115,84
384,54,97
62,3,78
241,5,61
227,70,58
213,172,89
394,247,90
58,298,21
361,70,70
77,311,77
135,252,96
322,344,97
60,78,37
165,131,20
65,193,66
63,120,68
35,21,16
114,314,30
274,303,62
136,73,6
174,365,51
116,360,79
215,73,39
60,199,41
187,11,74
132,75,7
354,188,24
169,142,53
240,22,60
171,188,77
317,242,86
391,191,21
69,140,5
248,142,58
275,245,19
201,67,94
275,16,80
178,312,15
305,124,97
255,303,72
72,330,99
309,14,34
166,194,90
185,207,97
190,322,68
331,32,84
336,376,83
261,202,7
310,94,41
282,261,5
356,210,26
264,392,87
41,320,1
127,94,89
132,209,61
25,83,15
123,389,32
219,97,63
2,328,90
164,161,35
62,379,71
236,266,51
203,89,13
48,215,96
323,154,12
235,41,32
276,79,84
97,336,28
14,338,78
196,315,28
36,97,72
344,213,48
335,164,97
173,331,100
388,27,49
352,333,46
219,218,3
217,374,58
194,390,53
395,151,76
381,216,80
110,167,67
108,323,18
3,41,75
8,156,71
29,215,95
323,167,53
106,398,80
309,269,1
288,146,14
339,111,99
94,280,65
94,51,95
319,398,58
200,218,44
179,95,60
313,95,21
98,170,51
48,349,88
309,390,4
312,395,31
105,331,10
210,347,27
339,232,93
306,55,9
297,272,23
168,350,33
314,175,45
373,1,7
285,117,19
183,106,76
31,237,14
339,124,85
210,239,8
3,175,42
218,63,29
56,1,82
281,119,1
167,283,34
360,183,63
198,121,78
51,71,61
142,226,77
307,293,71
389,103,39
375,168,94
213,106,10
306,297,16
177,183,32
89,70,31
168,363,63
176,224,73
363,50,99
327,356,100
60,12,57
5,76,90
290,245,31
324,58,100
269,122,65
141,122,77
260,73,81
394,302,36
58,124,44
366,240,49
149,242,35
132,9,28
178,125,46
357,356,50
310,15,90
26,256,19
134,55,49
378,186,63
204,299,18
190,364,79
171,122,74
331,74,94
9,60,7
102,251,95
322,291,27
280,294,66
220,14,28
187,66,92
299,307,62
151,143,79
137,245,37
49,361,20
123,81,37
35,197,29
287,189,29
232,253,1
180,63,98
37,243,46
326,117,53
102,372,9
28,194,69
349,249,17
335,85,42
285,264,43
53,372,96
72,385,71
56,148,71
14,151,67
201,243,19
335,206,64
164,324,89
379,20,49
62,313,99
236,200,19
273,267,82
166,141,54
240,90,31
152,206,53
4,79,70
364,385,7
262,374,69
243,95,60
289,211,18
256,34,20
173,265,86
217,79,26
203,144,65
73,34,49
185,275,44
9,315,39
391,380,6
358,203,58
397,131,62
27,103,64
25,259,51
300,198,34
305,313,91
346,85,80
131,160,96
351,200,47
224,324,58
55,286,40
127,391,24
108,149,74
335,340,35
319,332,30
117,383,51
120,388,12
194,337,8
175,95,18
249,273,72
92,326,74
45,214,83
334,88,19
177,104,78
110,114,21
346,327,11
327,48,15
115,165,33
101,1,91
367,386,99
298,286,53
399,338,16
163,327,79
311,225,12
94,227,66
396,40,27
184,386,72
373,56,48
357,48,95
54,276,40
288,214,20
40,112,81
389,266,2
389,37,94
293,63,50
172,2,15
339,179,62
366,53,55
75,335,73
149,284,56
302,297,7
369,58,74
184,278,74
320,58,51
278,61,86
94,240,51
80,305,84
295,230,66
314,243,22
262,53,18
181,128,23
234,220,30
360,359,90
179,55,33
81,126,57
375,115,29
347,282,31
287,2,2
311,359,41
218,131,1
70,4,89
223,246,54
88,287,100
327,303,29
187,0,48
250,56,93
362,297,86
260,249,15
282,8,80
153,123,58
199,239,18
264,139,77
247,172,11
68,200,42
329,241,16
136,75,60
260,370,67
141,190,98
356,78,19
194,16,83
347,295,48
226,234,48
33,364,60
377,137,13
289,24,66
294,368,19
51,381,22
211,370,86
385,257,23
123,257,89
90,80,93
250,69,65
282,250,43
263,8,19
227,314,51
39,263,36
20,21,97
9,357,37
377,29,30
165,375,3
321,363,37
233,21,74
35,265,63
62,368,90
241,370,50
318,65,19
392,14,10
222,91,95
153,257,7
199,373,73
106,145,81
395,19,37
328,258,66
97,96,1
317,365,88
69,34,88
55,99,32
113,306,3
44,206,97
323,35,38
166,88,39
331,384,17
64,40,76
201,311,94
321,376,50
99,34,40
85,99,24
286,89,57
291,204,27
222,104,44
15,40,45
240,387,21
152,274,17
367,199,29
298,99,81
284,201,60
251,24,97
289,279,19
316,382,81
195,92,2
131,336,51
392,148,20
122,287,6
161,215,6
18,166,50
17,207,55
191,94,17
380,30,24
316,274,40
214,226,66
11,163,60
126,113,68
24,102,22
318,320,45
189,169,34
276,94,61
155,33,25
279,99,54
75,40,5
135,54,27
234,33,91
128,51,74
100,218,32
149,110,76
61,226,55
135,175,48
396,216,50
308,103,46
19,0,10
368,154,64
79,51,58
280,41,60
385,57,68
285,119,82
21,46,44
394,291,60
380,393,59
177,293,35
273,1,48
209,282,39
314,298,44
327,8,77
65,8,80
357,116,15
95,116,72
274,347,61
223,301,8
245,60,70
80,252,62
198,244,52
315,11,71
53,240,65
158,293,66
359,283,67
264,194,24
14,19,7
234,288,59
201,111,91
239,137,38
63,177,67
233,63,47
393,52,30
250,3,81
169,307,1
329,296,65
315,132,93
89,314,40
107,368,60
248,307,93
242,4,84
239,258,53
357,250,4
90,135,61
324,73,72
337,12,74
227,140,95
166,130,69
240,79,58
326,119,98
331,197,30
143,146,93
275,302,82
60,148,81
146,188,13
192,304,3
352,256,48
252,89,23
53,374,72
34,132,4
134,70,88
20,197,54
273,377,23
185,264,74
78,138,59
69,318,63
196,130,8
270,79,15
146,309,11
324,315,1
282,318,55
20,89,2
386,146,1
377,326,63
99,318,57
178,382,58
2,156,5
175,84,54
139,390,67
111,328,13
193,101,12
105,254,29
256,157,77
38,200,99
126,47,64
272,138,42
131,162,31
117,264,80
103,100,56
78,272,13
367,146,93
243,339,51
182,100,67
94,216,44
173,280,59
2,398,1
198,44,1
313,31,16
203,388,22
207,278,97
168,57,16
66,275,11
103,342,84
106,347,30
18,234,33
207,170,51
31,173,78
182,342,47
89,114,31
314,232,13
267,157,93
332,286,85
392,337,18
299,109,60
156,60,2
276,391,8
87,226,93
128,227,62
183,163,71
307,229,36
119,178,60
218,120,55
204,222,32
171,45,29
350,47,93
79,227,36
253,114,52
280,217,16
343,273,8
183,55,87
343,44,19
347,163,38
135,243,24
137,60,60
178,61,72
271,289,96
128,240,66
193,369,60
315,66,14
306,246,2
311,361,20
37,58,7
19,189,58
308,63,1
90,69,87
250,58,91
70,356,49
37,179,98
138,2,46
317,4,71
229,120,11
181,372,86
32,20,6
76,26,76
62,128,19
370,244,2
296,295,29
122,142,5
134,4,53
213,297,39
72,321,56
53,79,47
180,120,77
39,144,99
125,184,85
347,297,40
331,252,92
148,316,58
0,189,81
46,305,59
261,193,1
118,144,52
123,259,24
71,69,63
145,18,65
338,184,66
351,123,94
370,136,96
337,188,55
20,252,57
359,243,42
231,206,4
124,80,3
358,18,61
399,19,42
215,198,37
41,82,69
349,198,100
335,34,79
305,128,73
379,77,8
236,257,39
122,155,52
268,209,42
273,324,80
340,85,80
143,214,68
377,152,3
289,268,46
27,39,21
192,372,17
30,273,39
104,259,10
30,44,28
71,82,25
236,149,22
136,211,59
203,201,53
304,24,63
268,101,67
224,260,99
27,389,88
300,26,59
29,206,56
263,144,15
230,196,51
133,263,92
78,327,38
174,35,69
45,150,24
193,48,72
36,330,85
13,383,48
319,389,79
131,109,87
387,35,54
84,263,25
48,340,61
268,343,74
312,386,55
334,145,32
45,42,88
243,286,38
36,222,94
163,263,94
127,340,1
223,48,62
85,343,29
145,394,53
181,51,40
189,171,38
290,223,68
288,150,43
362,99,2
78,340,48
381,112,24
210,230,20
399,166,66
182,397,35
292,40,12
116,43,68
272,327,51
179,99,37
387,277,86
258,163,33
371,40,86
73,346,44
128,53,72
114,118,99
399,287,52
283,341,32
190,113,87
322,269,77
267,333,86
33,166,95
43,359,30
137,223,67
385,59,61
142,338,61
238,46,10
68,123,38
246,166,89
306,180,12
135,298,84
281,352,30
336,59,96
368,277,67
294,62,49
192,51,22
156,357,68
211,64,49
285,13,66
123,180,98
376,397,31
90,3,63
35,67,4
114,360,79
95,118,62
155,169,1
141,234,78
223,303,10
369,357,21
350,115,19
93,193,71
49,123,87
164,73,55
398,11,14
255,228,90
114,252,61
116,298,98
135,311,82
28,185,51
335,76,2
51,317,22
118,78,40
104,180,49
95,360,33
136,132,32
296,121,24
26,260,82
12,362,17
141,247,84
359,177,25
6,22,82
83,242,78
303,16,52
215,132,33
60,258,82
27,81,84
247,350,94
321,299,92
352,137,35
305,62,31
398,253,88
222,27,53
282,78,92
326,121,24
245,196,65
377,86,78
127,140,45
294,317,80
333,245,66
99,78,30
169,322,7
48,261,72
6,35,4
367,14,60
69,320,12
275,196,21
25,21,48
333,137,50
379,253,38
76,215,25
208,371,90
309,194,35
161,30,68
92,196,27
166,145,73
99,320,4
85,156,75
16,322,63
38,81,18
43,159,87
318,135,96
48,274,21
212,382,71
270,94,6
311,95,34
261,274,5
300,202,100
305,317,46
84,318,34
29,382,56
84,89,63
122,344,80
221,323,77
152,223,74
358,328,86
66,156,61
57,336,63
76,349,5
79,95,90
392,326,47
337,390,19
142,151,89
255,28,78
298,398,18
279,156,81
31,54,12
163,210,18
149,46,96
135,111,100
80,175,31
112,393,62
79,216,44
313,154,27
5,1,28
24,51,57
334,213,69
191,164,89
177,229,75
292,216,14
237,280,46
149,167,28
63,100,39
54,280,16
174,345,78
315,55,46
232,286,68
130,275,89
116,111,9
135,124,46
181,240,71
33,113,54
327,65,87
225,283,96
244,296,57
183,286,100
174,237,81
22,368,60
70,116,26
116,232,93
195,296,15
322,337,90
363,109,51
294,238,7
46,173,2
63,342,47
151,189,67
109,229,6
357,65,68
274,296,76
86,245,22
260,132,74
158,350,9
39,133,18
72,81,46
359,111,45
135,366,30
317,114,74
93,369,57
368,345,7
5,256,91
51,372,81
385,248,14
266,68,45
178,184,48
109,350,87
169,364,50
324,9,56
150,122,11
141,302,64
361,305,83
359,232,42
245,130,86
61,309,76
243,20,52
93,261,63
5,377,36
5,148,8
44,76,81
269,194,13
351,233,19
231,316,11
294,372,70
187,246,52
222,203,93
227,318,25
208,76,42
175,128,74
328,141,73
138,246,69
229,364,13
363,364,97
27,149,27
302,88,39
305,359,30
145,141,10
236,259,84
29,195,85
180,364,82
199,377,85
372,305,15
9,253,73
335,157,70
25,197,10
167,21,76
29,316,18
87,28,15
73,93,4
240,270,34
133,144,41
205,20,34
64,44,34
143,337,66
303,326,54
131,219,29
122,399,70
304,147,89
249,211,72
194,275,20
235,276,93
399,155,66
168,222,9
233,388,97
186,276,93
38,149,10
253,37,79
57,162,92
386,337,31
293,109,97
3,276,68
77,225,12
181,53,37
101,289,90
216,276,36
235,289,64
183,99,12
177,284,91
292,271,90
290,346,52
381,235,63
251,391,83
72,123,20
108,342,70
237,227,68
149,114,68
80,243,36
121,281,33
322,42,27
98,297,95
63,47,13
54,227,22
343,101,28
31,243,81
339,359,55
361,118,28
347,220,83
77,359,84
273,5,61
396,112,36
148,239,48
271,346,67
352,5,77
49,233,28
255,338,41
26,249,80
125,228,73
89,305,23
166,0,57
116,179,98
327,362,65
349,121,23
266,123,11
164,75,94
20,67,46
144,362,47
245,185,98
102,365,98
179,356,90
206,193,35
118,80,65
233,67,88
104,182,44
53,365,91
227,252,15
120,126,34
361,252,45
39,201,69
326,231,75
185,255,6
111,77,1
364,257,64
386,16,75
358,183,51
148,373,52
129,131,38
5,324,58
118,201,10
379,242,1
117,13,60
318,3,10
356,258,38
337,16,85
326,352,3
138,301,14
279,11,7
224,75,53
102,378,75
284,126,91
275,306,16
215,26,5
99,80,12
379,134,24
164,209,29
53,378,9
20,201,62
188,14,90
133,78,91
14,386,57
330,363,34
316,199,36
209,73,5
283,22,82
159,252,37
374,140,95
233,201,99
30,101,93
57,204,17
117,255,5
392,194,63
103,91,32
263,80,67
230,132,7
221,83,51
78,263,62
124,379,57
298,37,56
251,191,95
41,381,28
163,78,15
113,257,93
80,43,92
57,325,32
398,389,27
175,317,17
1,164,71
235,102,70
152,333,87
36,158,27
330,376,55
127,276,48
187,327,35
316,212,48
283,35,43
85,279,30
30,343,48
52,102,1
186,102,28
84,320,28
222,284,93
210,166,61
3,102,50
316,333,94
302,169,81
355,32,89
360,339,91
272,263,16
244,164,41
82,102,75
357,41,34
216,102,44
73,282,75
257,103,58
362,156,59
188,269,20
174,105,25
246,210,74
311,110,68
66,279,87
179,156,6
332,398,78
387,105,81
225,43,63
49,46,8
87,338,56
109,97,60
155,213,70
367,392,44
193,239,2
320,280,9
320,51,12
89,118,17
61,285,91
264,119,70
295,223,18
362,398,20
155,334,4
67,221,100
223,239,60
391,52,17
33,344,94
148,65,10
253,118,67
155,226,27
141,291,32
375,229,80
282,1,25
70,118,68
80,311,61
88,172,96
303,60,47
74,237,19
93,250,97
385,358,34
238,345,84
123,129,42
255,285,34
213,288,48
273,73,36
56,75,59
350,293,36
41,181,15
253,360,86
146,234,13
239,196,42
51,374,66
247,57,57
63,236,50
153,358,36
134,116,29
287,358,53
194,130,81
139,194,35
37,183,50
331,135,76
317,237,73
391,186,72
162,363,90
69,135,37
148,199,79
60,315,80
261,76,33
132,191,55
71,181,86
16,245,86
104,129,21
324,132,50
76,30,33
122,146,19
375,363,2
356,84,10
166,189,58
326,178,99
294,374,30
27,259,49
206,261,8
321,248,2
319,138,7
71,73,89
370,369,32
103,25,67
227,320,80
304,15,49
34,191,75
194,143,90
157,261,64
372,186,3
124,84,31
215,202,34
163,12,66
242,305,78
182,25,81
219,321,37
62,374,86
84,133,19
340,318,98
32,387,4
305,253,65
313,77,100
131,100,13
332,90,61
217,140,57
258,141,41
175,372,32
318,192,35
106,272,48
395,146,99
381,211,31
307,33,22
78,210,50
91,149,46
108,89,52
228,383,6
322,18,21
87,151,2
202,101,52
243,398,54
110,283,12
55,347,47
58,93,85
8,272,65
314,49,54
313,90,94
15,396,79
156,106,54
323,283,61
290,335,71
207,337,20
312,390,75
251,380,28
94,396,93
176,206,98
360,286,43
198,224,88
258,275,29
177,286,55
204,160,46
88,214,23
396,101,1
327,230,81
313,332,93
294,53,75
65,230,85
98,178,40
165,168,40
65,1,43
299,168,93
371,273,19
373,346,86
343,211,91
255,98,81
251,393,68
232,114,50
33,399,86
47,68,25
285,125,37
109,165,20
174,294,87
301,106,12
339,361,60
77,361,65
56,9,93
61,353,14
396,343,25
33,291,82
14,12,61
239,130,74
241,176,7
31,366,10
153,63,44
143,18,78
308,351,5
183,356,53
90,128,4
315,246,83
260,310,73
282,69,70
28,189,60
196,2,74
41,128,45
349,244,66
220,130,45
319,72,75
384,238,77
81,200,81
263,177,18
48,23,7
227,254,62
328,306,10
39,203,92
37,359,82
254,128,21
331,311,75
284,236,29
377,198,94
14,146,81
215,136,45
289,85,32
187,303,85
118,203,46
122,322,31
323,83,21
309,185,81
23,316,11
386,139,96
157,316,65
358,306,65
243,90,85
160,321,74
201,359,41
335,93,26
30,211,32
379,365,8
250,251,78
103,201,26
134,305,51
328,319,31
188,16,43
133,80,93
279,134,81
209,75,8
206,329,73
85,268,32
29,373,32
392,196,35
18,214,30
23,329,23
243,332,19
344,155,94
330,257,38
71,262,50
184,139,82
332,37,83
395,322,91
224,211,26
289,340,48
369,40,86
374,384,19
214,166,84
98,220,80
244,274,40
189,338,93
288,88,48
147,112,81
207,392,26
279,268,50
25,388,54
195,274,67
314,225,94
214,287,77
162,97,79
374,276,97
286,163,57
313,37,34
318,381,94
101,346,91
175,332,16
390,220,37
271,40,96
95,43,34
174,107,76
301,148,45
311,341,26
22,238,21
369,282,14
19,169,22
313,387,95
346,335,47
10,349,80
46,43,33
381,292,4
389,153,11
193,241,36
12,166,49
58,282,28
278,285,1
281,290,87
47,123,5
248,113,23
93,239,96
280,102,67
299,115,7
63,104,32
156,295,81
271,282,63
290,295,29
169,234,16
21,107,34
329,223,4
141,172,84
12,287,17
218,126,87
190,293,44
372,41,25
369,295,26
314,359,87
0,169,14
65,298,89
252,124,34
250,51,25
213,169,8
361,67,36
144,298,92
199,5,49
284,49,32
363,113,3
308,177,81
275,0,82
261,65,2
49,182,97
357,298,97
150,234,9
269,185,58
26,198,7
180,113,16
347,290,90
340,65,18
240,127,58
259,177,4
226,0,69
138,116,60
190,306,50
372,54,79
47,257,84
248,247,29
60,196,32
220,185,76
187,8,15
247,59,93
252,366,27
178,188,5
35,368,55
346,1,27
241,244,72
141,306,68
315,193,20
92,121,43
138,8,64
231,199,77
399,12,85
270,127,16
335,256,79
132,193,82
219,81,17
48,199,92
180,126,98
395,14,82
386,194,7
245,255,54
312,16,75
353,17,99
14,322,23
229,247,40
36,81,5
297,122,22
209,9,44
118,379,29
335,148,24
252,379,57
71,304,66
90,317,14
71,75,99
291,307,75
272,65,21
351,129,11
392,130,11
115,81,74
152,148,53
270,140,59
127,320,46
383,17,7
117,312,80
29,199,17
277,35,49
134,252,71
175,253,14
254,317,9
37,319,87
45,143,10
386,207,98
339,95,78
110,43,4
316,377,1
302,213,54
25,201,56
167,25,13
346,256,7
251,140,68
366,90,43
242,320,77
314,159,87
300,261,15
346,148,34
203,328,48
304,380,38
120,330,58
395,269,24
128,154,39
288,143,70
307,385,82
58,95,72
355,89,54
52,280,51
126,229,4
186,280,10
217,384,82
387,270,29
184,207,84
29,333,84
175,387,71
211,44,20
390,275,67
395,390,34
257,160,71
293,113,87
3,280,37
176,208,14
396,211,55
214,234,68
322,33,67
167,159,39
82,280,30
49,103,12
87,395,21
193,296,41
141,106,64
144,111,18
204,162,48
135,62,57
355,331,77
162,165,41
341,167,85
258,398,80
387,283,94
225,221,93
390,288,45
95,111,53
31,355,16
67,49,67
292,396,13
144,232,55
177,180,49
226,42,40
223,296,44
14,122,44
33,172,26
229,47,52
44,1,5
142,344,7
357,232,22
21,283,24
183,116,98
180,47,55
144,124,27
350,229,64
83,114,87
28,178,38
102,127,59
229,168,57
33,293,85
151,19,21
238,173,56
95,124,32
315,356,15
282,179,87
172,307,64
53,127,55
361,243,41
130,347,6
364,248,84
345,6,35
317,173,94
162,299,94
41,9,11
225,355,64
206,76,39
321,63,63
333,117,72
257,307,11
379,4,37
7,361,53
342,351,19
125,353,75
254,238,65
336,307,79
69,192,34
143,141,15
303,130,38
173,20,52
351,63,79
263,179,10
153,307,72
134,65,26
34,127,39
213,358,91
37,361,72
28,312,17
69,84,52
90,372,41
392,185,33
249,136,73
199,315,65
221,74,2
207,139,2
14,269,24
196,246,85
242,133,93
335,324,15
154,20,6
99,84,38
217,305,9
76,329,56
131,36,40
175,79,28
254,372,60
334,72,4
14,390,12
143,275,30
196,367,99
94,90,31
388,308,66
214,155,52
2,272,80
225,21,89
268,391,49
381,268,20
4,318,43
133,203,18
138,318,66
399,322,18
17,28,65
256,273,14
396,24,60
200,149,41
167,201,9
29,267,8
332,39,71
120,385,42
161,157,97
59,375,2
274,34,76
339,163,22
232,37,66
149,39,73
388,321,74
295,93,63
300,208,69
346,324,25
332,389,77
43,286,8
373,161,78
115,162,31
156,163,77
361,43,51
344,399,6
108,388,55
75,211,19
204,96,17
209,211,52
88,150,50
322,88,13
267,152,62
184,383,77
387,217,64
277,345,25
373,282,80
156,55,78
218,115,51
259,153,44
295,335,100
47,233,79
74,107,91
151,61,87
211,112,41
348,117,18
86,117,24
172,120,85
218,236,47
360,356,69
368,217,63
239,295,60
65,179,100
156,297,21
142,399,43
123,120,82
238,107,43
357,58,88
109,222,90
315,290,55
296,48,41
67,225,2
301,392,64
34,48,68
292,343,64
89,243,44
245,231,12
135,359,91
336,120,36
234,338,36
0,171,63
239,187,91
51,365,26
192,112,25
371,343,15
338,166,38
49,63,95
329,346,51
122,16,18
227,69,42
306,362,83
359,225,90
28,125,78
363,115,49
5,370,54
275,2,71
247,169,5
266,182,56
104,120,83
197,311,79
123,133,14
2,72,71
114,313,8
342,177,56
243,134,83
330,59,19
294,365,58
220,187,54
30,26,79
164,26,31
136,193,27
227,311,77
180,236,47
273,198,7
326,290,54
331,368,26
138,239,19
399,14,1
215,193,96
330,180,14
108,67,89
349,193,41
206,373,14
385,375,27
352,198,19
398,314,85
258,11,90
296,303,85
194,255,69
138,360,89
50,247,66
110,32,44
311,22,25
316,137,47
30,268,57
38,129,14
164,268,93
370,373,83
134,362,85
337,196,4
323,32,24
221,21,90
4,252,89
69,381,77
224,26,57
36,204,12
215,206,83
297,245,68
335,271,14
159,311,2
346,137,76
217,252,42
115,204,61
101,40,42
87,142,18
188,194,69
36,325,73
96,376,39
154,317,3
115,325,65
48,335,11
101,161,47
395,150,3
224,268,4
89,43,66
297,258,94
267,86,26
341,35,2
318,317,53
225,89,55
207,220,65
246,148,81
77,339,70
77,110,58
22,174,20
316,392,15
135,51,94
322,143,91
10,56,99
40,164,23
347,92,65
70,43,36
350,97,48
234,151,37
308,100,2
274,223,96
67,159,37
394,288,49
259,100,22
378,51,90
190,229,96
350,218,40
190,0,41
317,41,28
74,54,87
160,57,23
46,221,28
269,0,98
191,346,61
227,3,59
158,169,8
328,55,91
232,118,58
359,159,78
199,170,59
102,237,96
308,342,66
261,1,64
238,54,33
227,124,15
364,358,9
317,54,100
391,3,26
358,55,86
14,16,17
148,245,69
201,108,93
379,114,79
232,360,23
70,298,30
273,132,45
345,237,1
111,70,80
190,363,23
264,312,21
124,9,19
363,291,62
344,12,83
41,240,71
46,355,55
333,119,22
178,245,88
291,122,40
134,175,80
227,366,39
323,74,83
194,189,92
254,240,16
30,202,99
145,189,95
90,253,26
164,202,5
337,130,53
180,183,70
23,199,45
231,377,96
157,199,94
215,369,64
289,318,10
201,242,69
242,243,4
261,256,89
27,89,84
388,68,98
186,82,11
365,313,88
365,84,62
136,261,80
392,187,30
318,9,88
189,87,100
142,12,87
39,328,75
309,189,13
240,318,22
312,194,48
215,261,90
330,248,56
242,135,9
187,199,93
99,315,45
118,328,36
195,23,55
66,138,28
360,90,44
222,385,7
230,246,39
1,157,82
216,82,72
254,374,46
221,197,24
274,23,95
386,264,67
293,36,42
224,202,85
270,318,23
311,90,15
108,27,78
314,95,53
107,31,41
84,313,39
230,138,87
120,266,32
290,152,55
161,267,90
235,216,9
276,254,54
240,331,29
307,321,60
4,320,96
23,333,36
301,18,56
316,326,83
223,98,61
168,162,22
355,25,6
360,332,75
186,216,35
79,90,92
117,382,57
357,34,78
270,331,84
177,103,27
311,332,57
214,399,53
195,157,36
396,147,66
137,152,10
307,334,95
279,272,78
339,286,39
89,111,33
135,227,4
385,109,94
51,4,27
293,291,88
26,176,9
91,342,21
397,385,57
204,219,75
149,283,91
171,42,4
61,170,79
80,183,57
253,340,68
308,47,20
253,111,39
65,60,23
192,101,17
86,348,34
86,119,43
172,122,84
306,122,35
89,124,98
264,125,42
88,394,81
135,240,18
350,165,37
33,229,86
335,5,4
247,158,77
63,108,8
371,224,72
255,278,58
177,358,50
70,232,91
37,55,69
135,361,94
280,227,85
192,343,52
252,128,95
145,2,54
95,181,7
236,120,38
172,364,72
306,364,11
254,174,46
264,367,53
331,128,29
157,241,34
377,244,98
358,2,64
321,120,51
104,351,52
192,235,16
30,136,26
269,189,31
117,61,75
134,230,12
268,193,40
116,361,99
386,185,64
110,21,50
113,63,82
187,12,42
16,130,55
346,5,8
310,82,43
227,313,28
245,367,5
9,356,26
83,305,76
215,195,75
349,195,71
127,82,50
300,10,49
291,190,15
106,144,68
367,185,85
138,362,41
64,147,61
224,136,8
243,149,48
196,303,50
355,67,10
76,157,48
