Source,Destination,Capacity
246,194,69
287,195,66
58,143,95
75,312,18
336,87,16
322,189,28
165,205,73
293,390,43
241,200,79
218,216,33
278,267,4
226,77,23
102,41,12
354,262,7
104,87,88
197,278,78
296,257,33
172,221,9
199,324,11
254,31,50
345,149,95
23,98,61
135,339,63
157,98,53
248,216,100
234,318,97
382,216,40
330,26,90
60,165,77
99,93,79
62,211,76
249,37,16
361,278,7
309,88,93
340,155,69
326,257,17
138,206,68
165,339,81
206,340,70
266,391,19
30,114,11
16,216,84
203,42,59
166,160,51
240,109,7
160,345,26
242,155,14
217,98,28
332,48,75
370,340,8
392,99,11
29,47,52
372,386,88
210,58,15
196,160,68
289,351,29
297,212,46
99,227,77
286,53,6
2,294,59
62,345,78
115,171,72
4,340,63
59,47,60
212,289,64
377,356,31
57,351,20
131,300,40
277,125,11
304,228,33
15,125,75
395,346,89
293,69,28
331,361,77
108,289,60
283,290,63
369,64,94
186,357,44
258,233,73
392,233,76
371,110,59
87,351,52
348,126,77
334,228,45
45,125,23
158,2,1
237,295,62
8,243,63
135,18,5
98,136,42
189,254,28
288,233,60
152,372,31
100,182,80
251,351,65
75,125,99
341,244,4
363,3,41
38,243,73
52,141,65
225,69,51
320,306,77
394,255,5
17,305,72
91,254,100
130,182,70
47,147,33
179,74,61
294,24,98
280,126,70
354,75,54
373,317,77
32,24,20
385,142,9
123,142,93
183,193,77
257,142,8
274,311,52
348,260,45
370,19,36
273,86,39
311,378,8
234,131,19
5,271,43
137,198,94
285,96,94
252,148,80
306,384,20
229,137,47
382,379,96
0,85,57
74,34,47
95,322,40
169,271,100
394,389,3
342,199,92
72,338,66
148,333,46
32,158,41
385,276,42
109,378,49
197,225,57
86,394,10
345,96,66
248,163,39
118,282,12
151,230,12
351,261,86
103,159,74
134,34,93
180,379,74
326,204,65
18,51,93
56,343,3
231,344,83
377,169,67
41,220,12
233,390,60
266,338,58
30,61,58
16,163,12
222,231,49
185,349,64
36,226,78
380,36,22
143,123,17
333,220,70
85,118,16
219,118,33
236,287,52
263,390,5
296,338,8
337,339,55
48,236,93
122,185,43
101,62,26
87,164,37
161,113,36
139,354,32
386,231,77
50,282,96
196,107,66
163,159,30
388,277,19
25,225,77
351,395,25
340,236,9
4,287,96
119,237,34
138,287,79
41,354,96
228,180,99
376,51,77
188,0,8
320,119,73
110,309,49
223,186,49
355,113,13
52,304,6
71,354,20
186,304,94
332,129,61
371,57,87
202,248,28
124,365,11
88,119,27
179,237,99
327,135,55
24,134,26
65,135,76
63,62,99
156,253,28
216,304,28
174,78,87
292,299,45
3,196,1
347,6,46
368,294,98
68,32,81
54,134,2
147,325,15
169,84,66
246,304,13
72,151,43
396,248,5
107,145,36
165,315,24
225,366,80
385,89,57
257,89,79
315,259,37
26,156,49
125,135,47
199,84,57
364,151,52
350,253,61
102,151,30
162,202,80
215,28,23
201,130,48
275,79,59
13,79,51
63,196,79
156,387,1
269,264,36
351,74,58
389,366,57
67,315,13
141,264,96
172,331,59
306,331,67
366,382,61
42,258,10
303,33,99
266,151,45
233,203,86
21,320,86
282,95,14
356,44,32
39,337,92
298,39,91
358,90,2
96,90,96
333,33,74
338,377,71
164,224,59
315,393,21
337,152,80
53,393,76
125,269,75
240,219,83
226,321,12
275,213,36
349,162,30
44,280,83
252,229,72
76,3,44
194,224,65
105,152,94
330,270,25
41,167,99
346,214,16
131,60,88
249,281,67
73,55,71
284,275,56
149,50,78
209,101,78
300,219,66
186,117,45
277,235,72
318,44,34
235,9,48
221,111,54
240,353,26
353,230,55
311,4,52
66,173,54
189,14,18
156,66,17
194,358,27
268,307,4
8,353,96
84,348,12
285,72,64
395,240,59
73,189,48
89,133,2
300,353,77
336,10,41
52,251,30
38,353,56
74,10,96
198,76,13
165,128,7
299,128,2
376,348,87
101,143,53
109,4,74
188,297,78
348,20,11
353,364,82
237,189,3
28,15,1
88,66,24
354,185,30
104,10,18
290,200,58
329,128,75
81,26,73
172,144,11
158,246,54
292,246,37
61,313,74
248,139,57
360,380,99
382,139,35
211,257,19
134,10,70
89,267,84
116,370,97
264,268,70
314,385,4
396,195,24
247,72,58
68,329,36
315,206,91
263,16,87
301,308,40
125,82,50
240,32,54
226,134,18
179,318,73
220,319,15
201,77,9
294,268,85
354,319,55
32,268,30
44,93,34
197,335,5
252,42,13
255,313,66
180,139,64
9,257,70
229,31,45
234,375,55
382,273,89
308,324,15
173,99,12
346,27,35
62,268,33
136,217,65
282,42,22
249,94,68
138,263,91
284,88,54
377,279,14
335,53,8
247,206,21
241,391,64
315,340,77
337,99,71
139,114,88
166,217,34
331,284,18
317,386,85
50,42,1
289,58,88
256,110,76
242,212,53
85,228,9
104,278,100
145,279,57
236,397,25
310,346,50
392,156,69
103,53,57
180,273,4
97,238,30
270,166,9
330,217,29
60,356,61
297,269,6
121,43,48
398,351,6
24,110,3
189,177,100
59,104,16
55,362,38
87,58,64
240,300,10
188,110,42
205,279,18
256,244,4
181,70,78
332,239,3
101,306,74
161,357,83
366,8,28
8,300,51
173,367,86
195,126,40
308,3,49
368,54,24
285,19,36
271,121,8
246,64,72
399,306,23
58,13,23
89,80,28
396,8,62
0,8,4
165,75,13
244,368,1
225,126,1
338,3,55
376,295,14
54,244,93
343,347,66
301,121,3
58,363,63
204,188,4
317,65,61
179,131,81
371,301,68
82,198,45
197,148,17
329,75,99
26,266,17
67,75,77
232,142,97
273,143,39
259,245,8
162,312,9
137,255,16
136,30,37
361,148,88
138,76,52
212,25,82
262,142,22
377,92,70
14,40,41
93,333,88
266,261,87
352,35,2
16,86,68
282,205,4
72,395,27
130,373,3
354,266,100
145,92,19
183,384,23
257,333,55
172,225,89
180,86,34
221,87,48
364,395,24
102,395,3
275,323,91
60,169,85
173,46,50
178,390,85
233,97,54
136,164,40
175,92,80
309,92,17
138,210,83
303,277,62
377,226,13
363,328,37
266,395,42
319,221,10
379,272,99
117,272,59
208,390,68
356,288,46
337,46,22
395,216,6
279,41,26
17,41,96
110,232,17
143,180,12
108,159,40
242,159,74
393,328,53
236,344,44
217,102,11
296,395,14
10,1,38
392,103,63
23,236,19
367,46,21
105,46,74
210,62,9
311,114,59
297,216,77
25,282,67
99,231,56
24,57,84
103,350,54
84,108,32
381,294,38
78,293,38
325,170,17
314,11,11
79,114,42
376,108,92
54,57,9
128,6,73
31,73,96
110,366,98
355,170,89
107,68,98
258,237,85
385,12,81
161,304,54
183,63,83
257,12,57
348,130,12
86,130,46
163,350,9
237,299,82
259,58,1
61,73,77
140,366,97
327,192,37
63,119,64
271,68,85
238,120,38
288,237,67
174,135,75
265,253,37
3,253,58
206,23,46
266,74,26
304,366,68
343,294,21
169,141,28
260,259,53
246,361,97
336,254,34
148,203,14
373,321,33
10,269,66
109,248,11
334,366,27
125,192,27
9,17,31
289,34,12
234,135,8
349,85,86
201,187,99
13,136,11
63,253,51
104,254,80
7,321,46
190,213,71
138,23,22
93,280,44
206,157,98
379,85,27
21,377,63
57,34,38
359,372,23
70,269,37
111,270,3
92,28,38
185,219,45
14,337,32
148,337,16
220,213,88
352,332,24
49,331,39
123,280,68
71,90,58
122,55,35
226,378,46
289,168,44
27,168,4
99,44,32
104,388,26
200,96,57
238,388,2
365,163,23
103,163,40
153,280,85
268,230,13
56,347,86
229,275,23
270,276,62
344,225,45
206,291,78
233,394,5
379,219,53
20,286,23
110,179,68
261,348,27
335,297,4
314,174,93
333,224,81
300,276,64
85,122,89
126,123,78
236,291,72
373,0,56
15,292,93
279,338,52
256,354,39
289,302,69
66,230,76
214,128,52
217,399,93
156,123,7
216,174,31
276,225,78
6,364,92
45,292,21
389,102,95
105,343,61
341,61,48
57,302,45
368,164,33
79,61,38
304,179,76
271,231,100
107,15,76
148,16,78
373,134,82
334,179,15
125,5,86
107,365,95
88,123,75
140,313,16
179,241,98
201,0,72
178,16,33
269,134,59
81,83,61
67,185,33
193,324,29
158,303,33
306,201,30
56,26,25
135,319,69
116,77,9
157,78,24
231,27,31
195,370,42
267,246,6
368,298,29
170,313,24
169,88,99
320,257,13
58,257,95
37,134,47
171,134,70
262,252,64
14,150,47
126,391,20
165,319,10
220,26,10
187,78,67
247,129,68
68,386,42
90,145,25
301,365,50
317,309,9
391,258,24
215,32,16
5,222,87
354,376,73
197,392,51
217,78,74
141,268,86
330,140,98
60,279,15
46,381,21
132,155,8
173,156,75
285,397,5
250,376,63
305,83,31
76,223,1
136,274,68
134,201,35
208,150,25
36,43,43
247,263,96
321,212,68
352,279,85
16,330,20
71,37,60
166,274,88
91,100,9
289,115,49
256,167,80
27,115,57
388,94,35
25,42,98
318,264,7
142,38,50
268,177,12
221,331,84
6,177,78
345,397,29
381,54,14
367,156,76
119,54,40
193,3,25
105,156,53
270,223,49
344,172,62
360,116,63
76,357,97
222,182,92
207,59,40
77,178,17
110,126,67
283,54,47
30,362,94
184,48,9
390,116,50
202,65,83
293,183,19
353,234,36
301,44,61
332,296,14
82,121,27
142,172,26
257,122,35
389,49,25
119,188,89
193,137,78
210,306,53
270,357,35
8,357,44
135,132,86
308,60,13
189,368,92
285,76,9
323,368,22
21,3,86
320,70,59
397,290,42
300,357,46
52,255,74
165,132,18
225,183,56
338,60,34
128,250,9
109,8,30
53,76,88
91,368,74
295,363,78
391,71,31
107,312,12
88,70,90
179,188,10
354,189,58
371,358,17
104,14,23
197,205,91
257,256,31
329,132,88
306,148,32
364,318,13
23,25,6
135,266,5
248,143,73
234,245,97
382,143,52
63,363,16
159,71,94
285,210,5
136,87,36
174,379,65
309,15,65
347,307,17
212,82,56
266,318,38
247,76,18
321,25,73
338,194,1
30,41,68
68,333,27
164,41,20
106,36,27
144,328,98
166,87,32
204,379,7
226,138,82
245,380,56
331,154,29
160,272,46
242,82,57
385,390,46
104,148,44
219,98,65
257,390,1
392,26,98
194,41,48
221,144,4
62,272,24
136,221,61
287,390,97
212,216,22
243,283,48
224,41,18
229,385,26
14,231,39
228,160,23
352,226,36
57,278,65
277,52,31
263,154,81
331,288,14
279,98,47
317,390,40
91,47,88
11,283,12
71,334,83
332,109,69
23,293,48
64,294,19
50,396,56
210,119,72
196,221,33
173,237,73
76,304,79
189,181,8
249,232,8
174,58,81
265,176,81
251,278,77
55,366,43
203,237,67
244,238,93
376,165,93
320,233,50
17,232,77
108,350,34
182,299,92
223,300,45
295,176,8
126,367,2
107,125,40
280,53,47
82,68,96
156,17,36
197,18,23
161,361,37
235,310,58
12,238,19
292,63,92
259,115,26
214,372,63
195,130,88
137,125,52
285,23,32
288,294,84
362,243,84
100,243,22
191,361,47
287,69,73
3,310,77
378,187,82
42,238,80
262,12,54
225,130,66
338,7,7
72,265,81
278,141,41
245,193,80
391,18,84
33,310,39
47,208,14
181,208,24
129,18,71
239,378,4
373,378,28
321,188,5
385,203,10
371,305,68
257,203,18
125,249,88
28,316,83
46,141,12
25,18,28
40,326,65
351,188,68
227,152,40
213,254,52
378,321,38
116,321,70
377,96,7
132,265,36
192,316,35
266,265,81
35,332,80
16,90,80
245,327,3
317,203,18
284,255,79
143,50,70
148,394,66
146,321,91
261,271,17
335,220,60
247,373,64
49,388,73
393,198,50
145,96,96
34,265,28
161,40,36
9,208,25
50,209,54
201,378,64
289,225,43
349,276,26
62,219,87
254,389,69
152,112,73
303,281,54
325,40,51
330,384,16
228,107,36
305,327,82
30,122,52
57,225,89
222,292,2
356,292,17
304,102,9
279,45,13
284,389,61
358,338,87
17,45,13
96,338,9
110,236,18
335,354,43
283,164,48
85,179,9
10,5,41
392,107,96
188,277,46
221,225,32
386,292,11
353,344,23
86,0,97
237,169,5
311,118,40
140,236,57
200,287,100
313,164,45
142,282,74
290,180,36
276,282,57
381,298,43
40,5,8
45,349,18
100,56,24
193,247,1
339,72,32
251,225,52
378,0,13
116,0,37
121,344,40
228,241,3
368,221,100
271,288,55
357,62,99
343,164,66
395,354,97
394,129,80
75,349,62
223,247,70
33,123,8
148,73,70
10,139,45
128,360,18
183,67,70
274,185,23
348,134,41
334,236,10
26,83,39
158,10,24
214,319,95
179,298,26
156,314,56
137,72,52
257,366,32
290,314,92
269,191,89
329,242,77
141,191,26
287,16,2
94,375,93
42,185,33
116,134,22
231,84,21
19,201,10
93,150,29
208,73,21
72,212,18
317,16,58
14,207,34
358,17,58
261,84,63
335,33,57
247,186,73
299,376,82
373,325,91
123,150,61
164,151,20
296,78,22
375,371,81
250,83,95
370,377,6
172,392,62
194,151,6
328,151,28
42,319,93
97,218,72
303,94,25
270,146,64
319,38,98
136,331,27
222,105,22
208,207,17
185,223,16
298,100,78
96,151,31
397,79,3
127,218,95
113,320,2
335,167,73
333,94,18
145,43,96
15,162,22
139,228,89
125,330,71
166,331,62
312,156,30
201,325,100
256,224,38
120,336,2
175,43,100
45,162,19
344,229,30
94,54,55
168,3,23
233,398,67
272,326,69
134,392,9
208,341,50
75,162,29
198,3,34
263,398,41
337,347,47
373,4,24
64,188,2
91,291,30
369,235,93
142,229,81
367,347,38
193,194,6
210,363,91
24,358,85
1,374,33
174,302,47
155,60,97
347,230,22
72,25,75
58,127,17
75,296,43
176,348,63
209,296,87
262,122,16
126,261,45
49,14,33
241,184,81
47,318,4
391,128,31
220,246,51
354,246,20
82,312,22
142,363,18
197,262,34
255,240,76
389,240,70
172,205,84
232,256,85
345,133,31
250,246,30
324,195,44
21,194,32
95,143,43
136,144,26
134,71,70
347,364,64
212,139,20
74,205,87
113,133,48
247,133,91
321,82,21
352,149,19
338,251,67
30,98,39
263,77,30
201,138,92
219,155,86
48,273,58
34,375,99
392,83,67
268,47,84
6,47,27
367,26,56
105,26,5
210,42,33
248,334,68
233,211,6
250,380,22
324,329,27
305,87,32
346,88,54
20,103,14
78,273,10
298,47,9
284,149,55
377,340,8
41,391,77
96,98,72
113,267,73
352,283,64
16,334,43
263,211,10
92,329,52
226,329,37
331,345,94
353,104,68
91,104,32
129,396,13
316,222,86
333,391,51
145,340,26
219,289,55
332,166,12
161,284,76
119,58,3
311,228,29
297,330,60
25,396,70
94,1,96
195,53,13
200,397,42
346,222,83
24,171,7
84,222,78
189,238,83
224,232,4
339,182,77
251,335,12
3,233,74
75,109,62
228,351,69
126,74,62
79,228,10
277,243,94
225,53,75
293,187,71
279,289,9
353,238,47
394,239,15
91,238,98
218,13,34
223,357,78
332,300,49
10,249,19
392,351,61
197,75,17
257,126,88
172,18,27
158,120,5
382,13,100
24,305,53
137,182,61
271,182,6
62,8,74
213,177,92
306,368,25
39,24,45
359,2,45
239,85,73
51,34,86
357,306,40
95,306,88
241,131,60
375,131,21
130,300,69
336,368,57
391,75,56
51,384,4
32,142,98
197,209,56
145,19,70
183,311,33
296,188,46
86,378,64
125,306,42
158,254,3
386,81,65
308,198,28
151,214,44
238,368,6
62,142,54
328,261,54
39,158,41
78,86,19
229,255,79
319,148,91
305,250,72
241,265,24
342,317,80
111,384,83
205,19,39
358,261,8
129,209,55
242,86,83
321,379,71
85,102,46
164,395,31
310,220,10
318,81,40
139,338,2
194,45,62
161,97,20
349,333,30
13,384,59
25,209,59
99,158,63
173,107,96
214,108,60
200,210,25
328,395,99
276,205,78
6,344,20
326,322,29
152,169,91
229,389,51
251,148,56
344,339,48
94,164,49
319,282,41
30,179,35
341,41,17
131,231,85
222,349,42
203,107,41
277,56,12
395,277,44
133,277,58
293,0,41
279,102,24
17,102,87
96,395,49
397,323,52
182,169,18
209,272,45
300,390,62
33,46,72
112,339,52
310,354,47
318,215,34
10,62,49
392,164,90
87,282,15
221,282,36
66,344,18
121,51,97
360,67,66
114,11,32
100,113,81
174,62,22
191,231,79
77,129,6
176,108,25
390,67,78
357,119,2
246,288,77
320,237,82
72,135,90
245,63,46
336,181,49
126,371,41
373,248,79
385,73,96
371,175,47
375,294,52
125,119,40
199,68,12
237,360,42
364,135,72
350,237,9
214,376,12
327,253,75
63,180,3
211,78,34
252,79,59
178,130,36
250,6,6
81,197,26
328,74,81
3,314,41
264,89,15
303,17,63
19,258,65
282,79,75
53,27,67
185,146,99
245,197,48
358,74,94
396,366,6
148,264,18
239,382,68
371,309,34
393,68,53
123,207,11
197,156,61
150,310,13
164,208,91
315,377,6
53,377,25
139,151,100
125,253,51
199,202,65
259,253,2
364,269,20
386,28,7
28,320,45
50,79,85
201,248,98
5,336,60
65,387,80
365,90,33
97,275,1
303,151,93
55,49,42
41,151,98
60,393,15
233,321,34
305,197,7
379,146,73
222,162,38
208,264,31
356,162,31
309,316,24
59,141,10
224,208,68
96,208,52
160,223,56
209,85,80
333,151,87
374,152,3
90,393,85
236,218,56
310,167,65
263,321,32
318,28,40
386,162,40
201,382,26
388,208,86
80,55,45
99,105,33
178,398,75
200,157,4
43,173,93
268,291,46
328,342,11
18,116,32
45,219,62
22,235,43
366,45,46
383,214,42
195,163,26
319,229,28
395,224,9
147,122,40
133,224,63
325,394,1
58,50,33
397,270,55
75,219,37
396,45,41
198,60,69
277,353,66
225,163,21
299,112,82
101,127,87
12,55,9
177,122,57
140,240,40
214,189,6
167,343,18
103,358,88
45,353,87
193,251,4
22,369,48
3,127,96
366,179,10
135,246,6
116,4,11
341,122,87
308,174,66
271,292,15
147,256,39
246,235,32
394,133,42
58,184,95
359,112,28
70,9,82
75,353,12
209,353,8
262,179,24
299,246,46
373,195,16
338,174,94
26,87,30
375,241,10
86,138,81
177,256,90
125,66,90
199,15,3
391,185,72
255,297,56
158,364,84
42,189,14
135,380,61
382,257,69
233,134,52
35,149,84
136,201,52
134,128,3
72,216,78
111,144,42
224,21,24
336,262,80
113,190,9
187,139,25
321,139,98
352,206,67
16,257,57
315,324,8
263,134,84
34,82,78
139,98,37
166,201,88
331,268,69
391,319,80
102,216,62
143,217,22
393,365,64
104,262,79
310,330,29
291,88,2
29,88,24
103,37,23
122,279,86
328,155,12
23,273,60
157,273,33
105,83,14
344,99,36
330,201,28
233,268,32
360,43,42
272,196,16
208,211,24
284,206,93
110,53,88
187,273,20
261,222,61
314,48,11
352,340,31
374,99,88
90,340,60
38,150,91
203,217,18
143,351,70
11,397,40
355,207,53
332,223,4
29,222,42
103,171,61
161,341,19
216,48,2
311,285,13
272,330,81
285,3,70
230,104,73
271,105,47
73,120,84
174,172,85
77,239,6
209,166,37
38,284,43
198,7,41
373,8,64
68,126,29
241,54,56
315,3,77
394,296,22
163,171,81
332,357,48
109,285,100
269,8,34
274,352,29
348,301,46
172,75,80
158,177,15
232,126,49
61,244,85
83,3,56
19,18,53
98,311,75
368,172,37
357,13,52
324,65,100
384,116,8
21,64,39
114,255,17
77,373,35
42,352,72
113,3,19
266,245,5
352,19,43
390,311,82
68,260,82
202,260,84
150,70,6
53,137,42
204,306,76
226,65,85
107,373,97
181,322,98
354,250,78
49,368,71
123,317,66
219,25,98
255,244,89
296,245,76
67,193,30
172,209,17
125,363,12
199,312,66
345,137,67
157,86,28
330,14,67
151,271,52
99,81,93
252,323,2
114,389,57
134,75,70
213,368,59
309,76,78
39,215,62
212,143,39
243,210,23
206,328,21
187,86,51
228,87,7
302,36,87
247,137,34
305,307,35
30,102,42
164,102,20
282,323,58
240,97,43
279,25,27
242,143,73
32,333,47
392,87,64
372,374,75
344,46,24
330,148,12
27,339,24
8,97,100
388,318,65
99,215,89
214,165,59
291,385,64
76,231,57
62,333,52
103,334,98
84,92,96
136,282,32
1,57,77
288,87,52
18,226,70
4,328,41
326,379,45
224,102,80
265,103,34
377,344,13
325,154,88
3,103,80
397,30,2
154,272,43
30,236,96
374,46,10
379,390,99
38,97,22
131,288,31
277,113,66
395,334,80
92,333,52
205,210,99
69,349,43
369,52,89
85,293,30
186,345,25
184,272,35
258,221,6
10,119,88
87,339,50
307,113,30
334,216,10
64,355,65
119,62,63
210,180,43
360,124,76
84,226,95
137,52,82
175,344,20
288,221,2
18,360,75
362,170,15
100,170,93
174,119,44
213,47,47
378,114,16
264,12,23
299,6,46
343,278,30
128,124,18
169,125,6
320,294,47
375,1,75
342,53,29
396,289,70
179,62,22
146,114,5
299,356,79
354,63,73
371,232,41
257,130,63
296,58,74
334,350,47
375,351,58
86,248,31
311,366,92
259,176,53
88,294,62
275,120,86
329,356,62
384,63,58
100,304,32
213,181,51
39,28,20
138,7,39
243,23,86
229,125,95
341,366,98
19,315,15
93,264,46
79,366,16
338,68,77
379,69,83
21,361,86
241,135,38
53,84,75
130,304,92
185,203,35
317,130,29
33,371,87
129,79,12
160,146,47
220,197,96
261,198,62
335,147,50
247,300,44
71,74,45
34,192,20
125,310,47
28,377,65
102,326,71
50,136,1
162,377,5
275,254,70
349,203,1
27,152,42
118,270,27
99,28,32
178,321,17
250,197,22
62,146,19
268,214,39
328,265,62
6,214,95
97,332,48
152,39,41
363,259,34
41,208,88
154,85,38
30,49,69
16,151,87
309,373,13
342,321,75
166,95,76
133,147,76
380,24,4
127,332,31
108,90,18
242,90,24
335,281,59
333,208,74
11,157,21
164,399,53
263,378,42
101,50,47
50,270,38
297,147,36
66,214,73
214,112,37
291,332,28
346,39,98
313,91,100
392,384,74
6,348,37
367,327,48
119,225,43
105,327,23
243,291,86
251,152,53
325,101,53
79,45,60
147,179,89
110,297,92
58,107,11
209,276,66
85,240,66
126,241,36
184,219,65
299,169,10
373,118,63
10,66,49
161,235,24
334,163,97
177,179,67
364,5,18
214,246,97
179,225,5
63,50,3
156,241,73
381,359,87
3,184,25
56,10,37
266,5,43
68,20,77
169,72,27
72,139,92
396,236,98
126,375,76
74,185,29
148,134,49
198,251,3
299,303,72
68,370,34
197,26,77
315,247,26
301,349,78
218,314,5
199,72,56
350,241,67
253,308,13
349,16,1
197,376,44
250,10,39
172,319,42
306,319,59
345,247,55
116,195,65
157,196,86
229,72,8
41,21,62
151,381,53
357,257,72
35,206,7
260,324,1
359,303,94
245,201,33
14,268,26
148,268,84
96,78,68
335,94,58
321,196,80
352,263,58
333,21,92
90,263,94
296,139,68
125,257,100
312,83,52
386,32,66
391,376,79
143,274,53
27,99,19
13,201,44
66,27,93
104,319,15
351,196,49
122,336,86
268,161,63
381,38,27
326,139,15
231,279,44
196,258,87
330,258,35
159,376,71
233,325,43
2,392,95
35,340,50
282,217,44
323,218,35
249,269,73
185,284,45
399,213,83
96,212,91
127,279,90
108,37,54
113,381,64
261,279,67
38,207,19
126,54,20
376,202,86
188,151,1
279,269,66
355,264,89
291,279,100
313,38,64
115,53,52
156,54,25
142,156,56
194,346,60
193,121,83
210,290,7
135,116,51
368,95,20
343,38,88
224,346,60
246,105,22
320,54,45
283,172,37
314,239,32
262,49,57
38,341,89
126,188,100
186,239,89
165,116,16
315,60,85
301,162,35
394,353,5
130,280,83
163,228,58
28,3,3
162,3,18
216,239,42
119,306,74
292,234,71
378,8,47
83,60,39
19,75,77
93,24,87
35,19,3
155,121,42
287,240,57
72,86,69
58,188,51
149,306,79
396,183,57
93,374,25
74,132,22
146,8,29
299,250,1
16,127,9
241,245,59
53,194,58
317,240,35
28,137,6
69,138,78
220,307,11
275,14,100
44,81,16
82,373,33
123,374,66
34,302,80
122,149,90
158,368,16
232,317,91
83,194,29
211,379,52
285,328,46
233,138,2
76,154,12
282,30,68
340,200,99
185,97,3
303,318,26
284,76,8
41,318,17
96,25,44
206,385,35
187,143,33
335,41,56
305,364,21
203,87,92
337,87,42
20,380,29
240,154,2
331,272,58
279,82,38
358,375,37
69,272,14
91,31,57
160,390,79
335,391,15
27,46,88
44,215,48
85,216,32
219,216,82
122,283,64
312,380,85
105,87,14
196,205,73
270,154,72
344,103,44
330,205,28
22,52,59
233,272,41
57,46,38
62,390,28
103,391,100
18,283,79
395,41,35
133,41,94
174,42,57
212,334,26
251,262,11
325,211,95
36,108,81
397,87,99
75,36,51
300,154,70
374,103,37
203,221,47
395,391,47
188,98,89
293,114,63
108,334,3
204,42,55
242,334,14
221,396,39
348,171,52
158,47,25
237,340,94
297,391,14
24,232,28
368,42,12
63,160,19
174,176,93
246,52,62
325,345,91
3,294,50
149,119,77
190,120,1
314,186,62
363,48,76
343,335,77
241,58,68
320,351,100
394,300,69
53,7,17
58,351,67
278,125,56
317,53,94
33,294,9
220,120,61
354,120,8
49,238,96
67,63,74
364,249,45
248,74,70
63,294,36
137,243,51
62,69,45
100,361,24
213,238,20
287,187,84
190,254,7
229,182,39
266,249,97
352,23,100
338,125,45
282,193,1
130,361,42
166,18,77
331,85,51
294,203,79
321,306,76
32,203,27
44,28,90
71,131,5
236,198,8
364,383,65
312,193,26
196,18,52
173,34,40
178,378,97
2,152,49
134,79,54
249,29,51
56,388,49
154,142,70
266,383,81
16,208,19
263,85,93
185,394,59
69,219,85
283,148,83
71,265,49
145,214,13
219,163,69
236,332,33
87,209,22
312,327,65
210,50,34
8,101,97
388,322,31
25,270,66
66,271,1
214,169,70
291,389,84
313,148,73
84,96,63
152,230,33
100,40,14
265,107,94
339,56,5
3,107,44
41,399,49
168,174,49
154,276,1
228,225,84
57,343,82
131,292,48
79,102,44
343,148,82
54,45,45
397,384,81
314,349,23
295,107,22
47,5,95
198,174,8
184,276,40
258,225,54
10,123,6
390,344,13
183,51,96
86,118,49
237,287,43
311,236,23
135,10,31
214,303,71
179,282,78
63,107,24
389,277,56
287,0,31
378,118,9
94,359,88
116,118,21
19,185,50
165,10,65
285,304,21
35,129,24
54,179,70
394,247,8
380,349,80
70,123,13
144,72,83
130,174,6
245,124,58
295,241,2
146,118,89
294,16,92
335,17,45
51,258,62
32,16,29
385,134,66
109,236,42
183,185,91
257,134,3
236,11,11
296,62,96
372,57,74
9,5,88
88,298,81
253,365,37
63,241,100
329,360,53
7,309,25
40,257,59
345,304,37
326,62,7
377,27,62
363,129,86
233,248,90
35,263,13
16,21,17
155,365,75
395,17,2
245,258,54
284,186,67
74,376,75
148,325,50
113,304,21
146,252,97
261,202,89
335,151,64
164,269,33
125,314,50
28,381,32
215,207,100
118,274,72
99,32,53
351,253,10
76,48,7
81,392,93
175,27,75
254,320,52
97,336,91
138,145,25
231,336,68
229,263,51
94,38,86
319,156,61
35,397,70
131,105,30
134,376,4
208,325,12
73,100,67
224,269,18
205,27,50
284,320,96
283,95,93
11,161,60
85,110,25
38,264,87
71,212,30
299,39,9
376,259,79
202,106,87
240,398,10
50,274,1
388,269,84
200,218,81
291,336,17
313,95,49
82,162,11
288,38,17
119,229,34
105,331,84
270,398,88
251,156,23
3,54,12
168,121,60
154,223,72
267,100,35
341,49,18
382,50,89
98,291,71
395,285,15
100,337,48
260,60,62
339,353,19
380,162,99
359,39,24
314,296,50
300,398,91
126,245,31
165,173,74
299,173,10
51,71,75
376,393,1
26,14,18
130,337,44
278,235,79
102,9,41
162,60,41
179,229,93
280,281,60
156,245,18
63,54,29
104,55,31
178,4,54
257,297,2
269,122,100
329,173,62
40,70,5
81,71,94
172,189,38
306,189,37
345,117,79
56,14,63
190,14,69
192,60,58
73,368,10
169,76,18
155,178,11
72,143,38
58,245,69
149,363,66
264,313,99
245,71,93
262,240,72
322,291,63
396,240,51
261,15,84
299,307,65
123,81,49
241,302,66
375,302,38
28,194,3
102,143,74
143,144,20
220,364,62
201,122,16
178,138,45
370,308,21
141,256,76
180,184,60
254,133,66
328,82,57
23,200,47
97,149,65
83,251,54
105,10,93
270,77,15
250,364,59
305,71,62
356,36,27
185,154,39
138,308,46
303,375,49
321,200,30
300,77,64
164,216,15
150,318,32
240,211,60
353,88,64
391,380,99
124,36,37
91,88,76
104,323,39
310,391,2
120,267,15
194,216,7
254,267,58
6,165,51
307,93,71
345,385,18
119,42,36
270,211,98
330,262,41
297,314,55
8,211,69
383,88,29
159,380,50
76,345,59
57,103,24
175,324,4
18,340,70
73,47,27
133,98,1
207,47,40
284,267,26
325,268,72
36,165,32
77,166,48
397,144,68
283,42,70
230,381,18
166,396,17
240,345,22
353,222,17
108,391,21
355,268,58
66,165,15
179,42,96
392,335,50
156,58,3
216,109,82
307,227,17
334,330,33
105,278,61
