Source,Destination,Capacity
163,185,6
108,20,10
75,72,25
94,85,10
88,191,44
74,27,7
38,190,1
172,4,34
32,30,6
44,84,10
72,66,36
97,10,32
170,80,47
75,108,49
189,93,6
36,0,2
176,160,29
127,118,12
148,61,7
133,198,11
137,168,25
9,19,4
163,77,26
149,142,27
54,170,49
122,188,46
161,116,22
31,186,9
38,82,22
28,117,7
102,66,49
161,152,5
8,59,48
168,11,19
73,39,11
60,69,39
118,190,6
11,64,35
92,138,41
191,31,47
158,83,36
138,25,4
175,172,26
169,12,22
4,61,16
158,119,5
104,148,49
65,40,1
191,116,30
17,0,34
42,173,35
61,186,10
49,32,20
62,151,48
116,122,36
122,165,2
128,96,7
129,61,13
147,109,12
160,128,27
26,48,46
141,35,25
30,198,2
4,146,49
23,159,25
178,182,45
130,142,45
103,188,39
69,46,40
156,14,21
26,84,27
18,80,11
173,103,14
174,68,35
79,96,8
39,23,1
37,179,3
91,70,48
131,106,21
77,135,50
82,101,10
157,15,32
68,166,2
102,79,34
149,11,25
189,47,8
123,102,19
148,195,18
160,20,41
26,169,25
174,104,14
57,193,48
186,78,33
65,17,34
164,139,38
189,83,36
135,112,32
80,176,2
100,11,43
5,2,25
37,71,29
191,129,39
156,171,13
157,136,22
35,110,35
149,132,19
42,6,4
196,64,33
87,157,9
161,106,50
106,170,12
107,135,38
52,199,18
39,0,18
11,18,47
125,40,17
35,146,16
83,43,16
182,165,18
87,193,18
47,120,38
128,194,26
54,16,3
155,68,6
11,54,14
165,112,34
112,106,42
35,2,23
190,25,50
80,153,44
127,85,18
52,91,18
79,194,37
125,161,30
63,186,46
137,135,35
116,112,1
156,148,29
54,137,45
175,18,29
52,176,1
85,124,38
126,125,19
78,85,34
23,149,26
125,17,35
43,127,28
170,168,11
197,185,21
42,19,28
95,174,23
102,33,44
162,84,22
134,102,34
107,148,31
148,149,30
146,76,39
64,186,25
165,89,25
131,96,48
48,98,5
21,81,27
176,104,41
194,152,19
41,59,9
127,62,47
140,181,15
52,68,21
151,190,43
99,0,9
72,46,4
30,129,6
16,2,19
57,3,29
110,158,22
3,32,22
18,191,46
120,59,49
188,114,7
26,15,45
141,2,32
39,134,26
31,130,21
85,101,29
78,62,38
24,91,7
184,80,15
144,7,40
197,162,8
35,100,17
149,122,32
168,135,27
96,116,12
101,45,50
142,83,13
88,112,21
189,158,22
26,51,28
107,125,37
172,105,18
78,98,10
125,30,47
165,66,7
47,110,5
21,58,10
0,35,5
80,107,7
139,193,44
106,16,24
132,154,3
111,131,9
186,45,20
158,63,7
23,18,42
198,99,11
171,2,45
15,163,47
54,91,22
33,68,3
18,168,3
133,155,13
139,49,30
198,135,13
165,187,37
46,7,23
30,142,18
191,96,1
51,85,3
2,80,3
43,81,25
29,183,18
14,54,44
95,128,2
168,112,39
87,124,8
121,37,1
160,108,40
67,66,8
155,179,42
44,162,11
177,197,47
178,162,14
91,14,28
116,187,16
117,152,13
96,129,45
101,58,17
136,165,32
128,161,42
25,185,32
46,128,20
185,57,5
186,22,23
29,75,28
69,111,5
61,107,35
95,20,42
161,194,30
81,85,9
133,132,23
79,161,14
17,186,17
22,35,28
149,76,11
155,156,14
193,182,31
132,23,4
185,178,13
23,116,26
51,98,50
98,30,26
83,167,30
138,103,45
110,4,44
15,32,46
169,90,15
96,106,14
33,166,1
173,60,34
64,153,6
57,114,7
177,30,9
82,58,41
136,178,14
69,88,49
164,101,6
135,33,33
148,152,17
41,26,20
147,7,33
97,186,36
159,18,23
199,54,2
145,83,28
89,182,29
124,60,46
56,5,10
82,143,46
110,125,29
61,120,11
176,107,3
108,52,26
0,110,9
173,181,45
79,174,6
125,141,9
45,32,28
145,119,38
151,13,17
123,180,36
156,128,42
29,173,1
89,38,48
21,169,26
122,135,24
15,9,16
47,41,31
13,85,14
167,143,15
64,130,5
98,43,9
17,55,28
110,17,29
101,48,28
182,122,33
148,129,22
66,176,12
132,121,24
65,131,47
123,72,14
109,174,26
196,142,23
136,11,18
26,139,49
18,135,34
199,67,50
98,164,21
192,28,27
171,5,8
169,44,25
160,75,23
121,4,2
66,68,38
31,110,12
118,78,47
23,106,16
43,84,43
150,67,4
108,150,42
81,196,45
33,156,39
155,2,8
159,152,9
10,172,46
71,39,40
2,168,33
163,122,20
22,146,9
68,113,31
176,61,22
27,81,49
167,12,17
93,26,37
24,192,5
39,55,36
105,37,29
17,153,29
116,46,14
157,47,6
134,180,5
128,20,25
0,100,35
180,67,50
85,58,7
166,132,42
58,190,14
184,37,15
3,25,20
170,102,48
124,135,47
47,31,30
33,133,24
67,46,3
199,165,41
17,45,1
29,19,42
15,84,21
21,15,47
180,188,38
151,124,18
97,153,32
10,5,50
69,91,43
55,156,43
96,194,37
88,190,29
8,81,3
162,139,25
27,94,20
13,196,5
19,90,32
100,164,19
174,113,2
12,51,11
30,99,14
31,64,31
111,173,31
2,37,49
123,147,26
75,107,37
109,20,14
103,89,31
169,34,22
154,171,45
47,8,23
32,65,9
78,32,37
123,183,45
101,15,22
81,186,26
88,82,42
0,198,16
148,96,4
174,5,30
146,23,6
97,130,47
3,123,11
115,35,15
55,133,9
61,64,35
62,29,16
121,115,49
107,180,32
33,2,47
179,56,7
152,102,30
193,103,42
184,171,21
9,139,22
110,105,34
117,1,13
163,197,43
194,184,6
20,68,43
106,71,25
131,164,17
97,22,1
43,51,24
124,125,18
135,134,44
146,0,14
151,78,10
17,35,10
2,135,7
77,49,44
163,89,33
68,80,9
29,9,6
128,131,45
80,54,15
155,5,47
26,83,34
126,170,4
6,25,17
31,198,29
179,33,30
79,95,39
105,4,22
150,155,18
62,42,1
47,142,46
94,74,24
168,23,9
188,38,50
99,189,19
173,138,32
119,167,12
11,76,32
32,19,34
49,188,33
197,86,20
115,133,16
48,143,22
55,2,28
27,169,14
188,123,25
52,113,39
99,45,49
100,10,3
116,134,47
76,61,49
61,198,8
109,95,20
54,159,13
128,108,4
127,143,41
175,40,22
114,173,7
146,13,7
199,168,28
92,42,39
191,164,4
198,23,23
58,49,22
77,62,26
110,59,41
96,161,26
101,90,48
1,152,37
62,19,42
121,105,15
107,170,30
169,145,17
59,130,16
19,57,38
174,80,8
79,108,22
16,168,23
2,4,14
29,107,1
102,91,47
129,194,48
134,160,46
86,3,27
99,22,41
104,137,48
24,28,47
65,29,48
35,37,17
21,139,1
136,89,24
54,136,21
88,49,45
134,16,25
188,136,8
19,178,17
120,81,24
173,7,8
45,87,26
5,14,17
86,88,36
10,129,49
23,148,25
137,170,24
58,26,1
49,57,28
68,70,47
150,109,38
55,100,44
176,18,21
181,96,14
179,23,8
23,184,47
31,8,11
142,141,13
62,32,26
102,68,44
134,137,41
148,184,1
155,80,5
140,180,28
46,173,15
85,15,21
52,67,33
65,186,45
32,9,1
57,182,34
23,40,24
49,178,26
177,98,13
41,94,4
81,130,46
161,10,36
195,152,13
147,75,35
99,35,30
39,133,8
45,64,21
119,13,29
30,164,22
105,115,26
199,122,25
145,151,1
156,160,5
120,94,4
20,156,27
66,123,38
140,72,5
106,159,40
126,137,11
51,143,14
184,115,9
43,139,38
170,180,35
156,16,22
62,9,12
48,74,45
107,160,36
27,51,25
113,91,47
181,109,13
179,36,12
56,194,37
91,72,20
3,188,44
23,17,29
163,177,22
176,116,34
88,3,12
5,148,21
107,16,35
33,67,35
126,29,45
133,154,40
4,40,17
98,196,12
198,134,49
49,191,19
190,50,50
117,66,23
102,166,29
142,10,17
176,152,8
121,36,19
180,122,48
11,164,9
199,135,46
37,73,44
151,58,26
191,131,29
77,29,22
88,124,38
18,59,37
44,197,36
79,75,39
193,60,6
178,197,19
16,135,36
56,171,8
137,16,31
96,164,33
14,174,31
129,161,35
154,105,31
87,15,22
100,134,1
12,21,36
166,79,39
4,17,3
23,30,30
177,88,36
163,190,49
35,4,18
61,142,27
101,178,23
74,81,25
179,134,2
199,112,50
91,170,32
97,64,25
156,150,19
117,79,26
197,151,18
109,75,43
194,33,31
66,113,29
11,177,20
106,149,10
78,87,18
79,52,39
184,105,36
50,25,38
35,125,46
76,126,29
136,177,35
182,144,49
134,104,41
99,146,8
60,38,48
5,102,38
46,140,18
37,171,14
166,56,35
31,11,40
56,184,22
165,91,18
3,178,23
137,29,45
69,123,36
75,54,1
176,106,42
80,132,13
194,154,29
6,103,34
132,179,16
199,89,28
98,186,23
91,147,43
82,178,49
101,191,50
102,156,32
22,47,18
155,168,47
194,10,23
106,126,6
180,112,13
141,4,36
185,190,13
178,151,33
149,124,1
15,44,26
61,11,9
101,47,48
55,80,25
87,149,30
34,143,23
67,91,38
193,50,27
17,90,33
171,148,15
100,124,46
106,18,12
133,121,28
151,169,30
44,43,32
159,30,42
186,47,36
57,162,39
58,127,44
199,66,32
116,68,44
61,132,31
102,133,31
156,104,4
81,110,43
14,20,33
18,170,31
173,193,4
139,51,23
11,131,3
199,102,12
191,98,45
23,105,4
149,101,39
0,158,30
175,10,50
40,194,43
121,39,28
33,155,32
67,68,39
141,17,31
59,64,29
99,100,12
78,77,42
64,142,38
65,107,6
178,164,11
16,102,12
90,51,43
170,160,30
142,98,23
194,108,4
100,101,17
11,23,30
52,24,38
112,75,38
104,71,50
105,36,44
163,157,42
68,148,31
129,164,47
34,12,24
133,134,5
71,159,28
91,137,23
97,31,39
117,46,44
157,82,44
103,111,30
148,33,11
20,113,4
66,80,40
106,116,46
146,189,29
13,74,28
32,87,13
150,79,45
135,179,36
96,108,35
87,139,11
128,140,19
33,168,2
134,71,50
27,8,49
40,27,11
52,181,41
173,62,25
181,66,38
46,107,20
159,164,42
180,187,36
30,13,23
63,47,46
22,158,26
149,199,30
29,54,12
103,3,43
183,112,49
94,34,45
148,154,18
27,93,17
141,115,3
145,85,40
2,36,50
28,174,18
108,54,27
94,119,15
122,101,13
181,187,32
60,126,9
30,134,44
112,173,18
151,15,9
178,118,17
98,9,30
83,146,45
190,92,5
155,171,48
161,65,25
106,129,15
153,61,42
126,107,23
99,90,7
37,115,40
65,97,45
90,41,31
171,115,44
3,122,2
177,9,37
76,106,1
69,67,4
48,44,46
25,177,46
192,174,4
112,65,44
24,181,29
69,103,17
156,71,35
61,99,30
54,60,42
122,78,13
18,137,21
93,51,48
119,189,1
11,98,36
45,11,44
199,69,29
31,76,6
186,99,15
125,120,24
193,138,24
196,0,1
0,125,13
40,161,36
1,53,41
120,41,16
155,148,15
107,71,48
195,184,4
59,31,1
78,44,35
131,199,20
56,105,46
2,134,19
76,83,5
108,152,32
142,65,16
48,21,2
134,61,20
188,181,23
154,39,5
45,132,17
119,81,28
97,142,14
89,138,8
127,21,42
67,156,49
33,14,7
187,72,6
180,33,41
105,39,49
90,139,15
51,31,5
137,71,43
22,4,3
74,51,45
20,80,3
60,116,10
180,69,16
92,185,18
86,25,12
126,61,47
32,54,15
78,21,40
112,163,2
166,134,24
184,39,9
50,188,2
170,104,16
35,59,41
150,46,27
135,146,12
96,75,23
176,184,25
1,66,35
87,106,31
154,16,21
53,113,38
159,131,16
165,25,44
65,87,15
191,163,38
17,47,24
131,32,33
182,114,10
54,194,31
69,57,50
168,179,36
112,55,47
30,65,46
130,189,50
191,19,48
164,65,27
161,176,48
8,83,3
134,159,38
153,172,23
198,191,7
66,24,3
191,55,12
91,117,50
51,44,3
184,16,38
84,78,43
102,126,38
35,36,23
189,94,24
195,174,49
160,67,19
187,170,16
159,108,47
57,60,7
36,37,28
163,78,50
136,124,7
168,156,23
45,122,20
199,180,28
112,32,34
152,68,2
55,135,4
169,157,48
161,153,26
181,131,12
59,142,26
198,71,42
71,116,12
16,180,19
51,21,37
83,90,49
130,22,31
94,99,5
169,13,14
41,93,22
87,60,14
20,70,50
60,106,32
108,91,44
174,128,13
111,188,33
165,159,12
44,98,42
78,11,17
119,12,1
138,62,24
10,105,11
164,163,37
116,123,46
21,151,42
176,174,32
96,65,43
136,101,43
187,183,49
19,190,22
148,75,12
180,144,23
11,186,37
119,48,12
7,72,29
106,194,8
107,159,43
133,68,13
125,64,18
164,55,34
190,193,44
102,80,8
88,182,26
134,149,50
107,195,11
40,105,38
19,82,2
173,140,45
66,14,16
140,192,24
12,43,33
65,198,36
111,165,33
4,39,44
170,71,6
116,100,15
190,49,26
40,141,48
194,199,21
134,5,17
13,44,41
59,11,4
99,47,34
45,76,26
65,54,35
137,159,30
57,50,4
116,136,25
108,132,48
183,46,25
127,145,36
80,33,35
11,199,36
113,67,30
137,195,32
43,151,24
164,32,27
55,125,24
27,63,9
4,196,8
20,24,34
93,8,11
11,55,25
39,37,18
125,77,26
16,170,30
17,135,35
146,100,50
177,87,36
9,131,11
77,149,13
176,128,5
80,154,7
41,83,45
194,176,11
60,96,25
5,160,6
33,79,3
133,166,44
72,70,36
159,75,34
198,146,42
178,88,33
76,40,2
190,62,26
135,126,33
142,22,14
47,13,2
187,173,25
188,138,38
148,65,22
25,111,29
66,112,35
120,83,9
46,54,45
38,50,7
198,2,16
184,104,3
164,9,35
168,159,18
176,20,41
47,98,23
195,33,45
66,148,4
160,155,9
18,71,7
20,1,38
152,71,28
11,32,12
98,100,49
164,45,18
96,176,19
197,42,46
21,82,8
194,153,7
107,5,21
159,52,22
84,58,22
183,180,14
189,74,37
95,67,4
7,183,44
195,154,9
74,93,18
53,70,15
152,192,3
39,135,15
97,76,17
3,69,30
163,58,9
75,174,34
157,127,16
15,43,28
61,10,33
129,65,2
194,45,17
195,10,29
169,101,22
141,39,33
181,75,14
114,165,16
125,31,6
193,49,41
70,95,21
130,146,13
149,159,50
137,5,48
8,40,3
153,129,31
19,49,36
180,3,30
165,103,17
71,96,7
177,77,26
138,6,15
178,42,8
157,19,2
49,157,42
14,199,44
189,51,38
77,139,21
143,84,48
136,45,1
129,186,40
148,199,48
60,86,45
73,105,47
107,18,30
194,166,42
93,83,2
144,165,29
91,159,18
82,190,17
76,30,23
102,168,6
22,59,3
54,128,39
148,55,43
178,163,44
43,118,20
75,187,7
61,23,18
127,197,46
8,17,13
113,70,11
18,61,11
31,0,3
186,23,14
57,138,13
171,160,26
170,195,47
69,112,25
103,25,1
134,129,19
195,108,31
100,136,25
46,165,20
132,168,39
53,24,11
177,90,44
171,16,38
116,80,21
110,149,45
156,116,33
182,25,23
187,140,48
74,83,16
174,170,27
66,79,35
193,183,18
145,143,31
51,99,21
98,31,7
184,71,33
89,62,2
156,152,26
122,159,43
14,68,32
168,126,15
61,0,20
67,80,21
52,180,17
126,129,47
32,122,4
23,153,34
2,179,39
142,110,26
88,139,7
162,88,29
122,15,34
147,188,5
148,153,50
41,27,44
45,177,35
5,104,48
86,178,39
31,13,26
72,14,45
76,164,42
178,32,50
89,183,24
123,96,11
183,147,22
143,74,6
189,41,9
129,176,5
176,108,32
80,134,6
41,63,17
81,99,10
199,91,19
71,171,42
65,11,10
192,52,13
191,87,39
2,71,26
156,129,15
68,16,39
183,3,23
182,38,40
128,67,35
149,90,46
120,63,22
122,136,11
106,128,41
166,179,32
132,37,39
172,73,20
177,188,48
16,91,31
149,126,37
150,91,6
190,127,16
101,49,32
102,14,30
47,78,50
48,43,1
34,145,7
161,100,10
106,164,11
99,125,45
100,90,38
107,129,9
65,132,3
158,31,5
177,44,45
9,88,27
178,9,10
49,124,32
29,66,32
77,106,8
21,62,34
61,98,10
194,133,4
81,76,8
139,197,42
146,93,48
79,152,1
159,32,42
64,23,42
102,135,5
108,66,42
168,80,50
120,40,22
20,102,7
180,91,3
166,156,48
30,146,39
32,76,44
78,43,50
23,107,4
24,72,14
98,21,35
3,49,3
29,187,3
43,85,29
82,193,9
94,167,47
196,35,8
40,196,30
101,26,18
168,116,6
162,42,10
67,70,37
52,170,26
13,99,16
174,16,24
125,11,44
193,29,28
70,75,20
16,104,41
82,49,33
142,100,10
128,165,6
175,97,7
41,17,41
32,197,21
167,13,48
112,77,50
78,164,20
198,80,42
177,57,21
89,173,10
111,112,5
124,51,5
164,87,5
152,113,42
175,133,41
7,140,8
161,198,45
162,163,50
120,17,22
20,79,35
66,46,13
93,63,47
125,132,16
137,106,48
157,84,39
89,29,28
75,131,23
102,148,47
161,54,33
113,14,44
13,76,49
126,96,26
32,89,3
104,194,10
70,52,13
171,104,15
33,170,13
155,16,18
100,80,25
146,47,6
5,71,6
193,42,10
165,60,32
65,122,6
112,54,9
56,153,49
131,67,34
3,147,25
9,78,50
83,27,37
111,89,24
163,136,44
176,75,2
18,126,24
132,148,2
172,184,2
30,100,24
191,54,30
90,151,33
91,116,43
110,129,44
156,96,37
142,198,17
134,194,33
154,172,21
74,63,36
19,127,49
67,24,17
193,163,31
165,181,49
186,124,13
131,188,19
23,97,17
158,142,49
29,177,28
170,116,25
15,13,14
40,186,11
6,193,16
52,160,32
107,96,27
193,19,5
170,152,47
17,59,32
116,181,45
68,104,19
183,91,12
115,36,26
168,191,40
94,13,40
61,65,30
194,100,42
66,180,18
59,141,39
16,179,50
164,77,27
82,124,4
196,146,36
136,15,24
108,33,36
153,184,13
147,24,19
188,62,15
79,155,3
111,187,2
31,78,48
186,101,9
131,165,28
137,96,45
157,74,40
89,19,17
143,139,19
169,48,49
142,31,31
160,79,7
80,199,14
162,9,46
114,112,23
153,40,41
52,137,24
112,188,35
4,97,6
45,98,22
119,47,21
24,75,15
65,76,30
118,82,27
16,71,39
170,129,35
189,142,7
156,194,3
182,103,47
1,91,37
129,97,6
175,64,28
188,183,26
132,102,17
152,80,15
68,117,28
110,83,39
116,14,34
176,65,10
80,91,14
107,194,12
18,116,2
11,77,33
85,26,39
30,90,24
138,38,23
184,5,32
197,87,27
29,131,29
100,191,42
146,158,9
67,14,5
13,43,9
198,168,43
131,178,15
104,161,20
124,139,7
116,135,13
128,109,46
134,40,21
11,198,14
159,133,1
191,165,7
14,123,2
15,88,20
120,141,37
195,55,31
66,170,2
132,115,30
32,177,42
39,36,7
98,122,5
105,18,30
101,127,43
103,57,12
54,52,13
27,98,1
11,90,31
38,193,32
126,40,37
72,69,5
177,122,41
89,9,16
29,144,41
130,47,30
55,16,30
195,176,28
47,12,41
134,17,49
60,131,25
119,93,27
59,23,13
99,59,10
116,148,26
117,113,16
62,177,5
156,184,44
54,173,4
122,191,19
48,13,29
114,187,31
148,100,1
194,67,17
66,147,13
26,74,19
67,112,27
113,79,28
31,189,17
166,5,3
188,173,12
51,167,28
24,150,24
70,117,43
98,99,36
191,178,2
190,182,13
115,39,32
55,137,18
176,55,8
161,155,14
127,13,42
188,29,36
31,45,14
57,183,47
91,96,49
76,196,29
185,103,25
123,128,14
68,192,32
109,1,35
95,66,1
80,166,32
195,153,40
87,62,40
161,11,30
106,75,50
59,0,11
118,49,17
77,197,2
164,165,4
69,193,48
170,96,37
22,81,22
129,64,17
98,76,8
84,178,23
196,90,20
15,78,43
101,81,25
96,152,31
161,132,25
66,160,34
107,161,44
86,138,16
105,8,16
31,22,15
145,44,33
56,195,9
146,125,21
46,187,9
126,30,13
44,77,3
158,99,17
104,128,15
178,77,23
177,112,28
124,106,24
116,102,32
176,153,1
80,179,33
142,11,36
195,166,11
52,117,4
148,54,19
139,85,5
118,62,40
159,100,5
156,174,29
77,30,40
108,134,36
128,112,29
168,148,32
121,73,24
66,137,17
67,102,48
23,175,21
24,140,9
51,157,5
184,129,46
130,158,10
90,85,47
138,162,1
170,194,34
110,63,10
134,128,36
181,123,5
188,19,37
155,71,34
45,199,49
31,35,42
4,18,6
131,122,6
51,13,36
177,89,21
171,195,45
29,111,45
189,63,32
129,198,1
114,69,47
155,107,36
141,172,15
133,168,5
167,81,14
125,164,34
45,55,25
198,148,39
65,33,4
102,180,1
176,166,48
182,60,9
27,186,17
73,153,35
168,125,46
19,182,27
188,140,21
180,136,35
67,79,6
12,143,32
30,191,30
86,92,39
179,171,42
137,174,27
198,4,43
90,62,1
150,113,35
110,40,37
61,35,4
88,138,50
34,167,27
141,64,38
126,164,10
147,187,49
4,175,15
159,198,43
64,189,12
144,69,25
186,35,38
63,81,11
90,98,22
110,76,49
171,172,31
29,88,41
21,84,7
168,17,8
40,97,40
114,46,25
87,29,35
80,133,6
38,173,48
112,122,21
198,125,49
65,10,39
16,5,47
130,27,12
195,156,15
128,66,21
18,194,43
153,10,39
179,148,39
30,168,27
32,98,16
164,168,46
152,14,13
23,129,8
57,42,48
76,55,7
49,38,41
50,3,12
163,60,38
149,125,11
120,98,19
107,128,38
19,15,27
78,101,35
198,17,37
190,162,18
96,155,34
101,84,10
128,187,37
107,164,15
100,125,37
20,16,50
86,190,26
11,47,30
57,163,41
63,94,17
131,112,21
197,57,20
130,4,1
75,68,31
149,17,21
116,69,10
96,11,3
121,184,37
195,133,2
194,168,12
33,71,31
18,171,49
19,136,43
93,85,3
65,23,32
151,26,14
137,128,18
49,15,15
109,66,45
128,79,31
114,144,23
180,126,27
181,54,18
38,42,22
178,165,36
89,87,19
130,125,49
190,139,50
110,30,19
15,58,10
47,90,14
113,72,11
25,188,13
172,121,35
173,86,43
56,175,5
137,20,7
28,113,2
109,187,41
15,143,23
61,110,46
135,59,24
106,32,17
18,148,36
59,186,22
167,48,14
132,170,34
133,135,27
104,108,20
64,35,47
178,57,25
10,64,13
61,146,9
176,133,16
18,184,41
147,69,8
74,85,12
133,171,17
199,116,12
38,19,39
91,174,45
184,73,33
29,199,17
109,79,17
14,70,18
196,47,43
61,2,32
55,71,3
135,180,29
181,67,18
126,131,10
18,40,43
44,178,17
167,169,36
125,23,43
111,88,33
16,116,46
17,81,20
131,66,47
76,130,17
14,155,7
129,142,44
40,64,6
106,9,36
46,144,45
112,89,49
58,118,1
3,182,31
77,131,33
89,185,31
117,24,22
108,55,17
107,10,50
18,161,14
34,26,7
180,80,16
11,122,1
179,115,47
133,148,19
31,100,28
90,186,1
63,169,41
51,78,35
97,45,21
2,73,16
3,38,23
76,22,25
43,74,21
74,98,21
194,14,29
