Source,Destination,Capacity
146,132,1
52,88,2
111,174,1
4,48,1
192,19,1
104,135,2
77,181,1
116,109,2
76,36,1
176,160,2
136,87,1
182,54,1
88,47,2
19,176,2
37,81,2
57,59,2
2,123,2
157,146,1
103,175,1
149,142,1
183,55,1
194,64,1
113,76,1
85,157,1
6,13,2
152,67,1
24,147,2
193,68,1
16,143,2
96,172,1
148,182,1
155,78,1
160,7,2
6,98,2
166,87,1
111,151,2
23,38,2
177,96,1
69,154,1
149,34,1
194,185,2
127,95,2
33,88,2
106,72,2
73,124,2
25,84,1
126,50,2
72,79,1
159,84,2
104,148,1
133,175,2
65,40,2
111,7,2
179,142,2
80,19,1
67,86,1
86,99,2
51,141,1
24,124,2
57,72,2
103,188,2
110,47,1
47,107,1
161,129,2
126,171,2
18,80,1
12,6,2
21,91,1
41,69,1
114,53,2
66,13,2
32,20,1
72,56,1
65,17,1
124,103,1
15,196,2
176,150,2
136,77,2
80,176,1
81,141,1
128,73,2
134,4,1
129,38,1
85,111,2
5,2,2
145,162,2
23,136,1
184,90,2
50,10,2
54,160,2
196,64,1
96,126,1
169,110,2
66,134,1
67,99,2
162,71,1
187,15,2
106,170,2
44,195,2
79,73,2
170,191,2
63,65,2
36,111,2
9,94,2
156,27,2
163,152,2
183,130,1
99,167,1
146,99,1
37,192,1
65,174,2
166,77,2
111,141,2
131,119,1
23,28,1
178,51,1
177,86,2
170,47,2
95,53,2
7,169,1
176,127,1
127,85,1
52,91,1
159,74,2
30,152,2
191,106,2
10,94,1
2,90,2
76,39,1
102,177,2
168,122,1
67,76,1
32,118,2
72,154,1
98,63,1
130,132,2
189,181,1
196,77,1
87,170,1
47,97,2
53,177,1
20,0,1
119,122,1
111,118,2
185,67,1
77,125,2
109,194,2
61,117,1
94,65,1
194,152,1
41,59,1
141,146,2
107,4,2
132,177,1
126,17,1
38,170,1
152,155,2
164,129,1
101,189,2
109,50,2
54,114,1
0,143,1
129,28,2
46,30,1
86,66,2
145,152,2
98,40,2
83,177,1
35,100,1
69,13,1
87,147,1
13,118,2
167,176,1
118,134,1
119,99,2
178,185,1
170,181,1
17,88,1
136,188,1
68,133,1
143,47,2
128,184,1
147,197,1
120,180,2
0,35,1
174,71,2
86,187,1
37,182,1
38,147,2
152,132,1
72,23,2
177,76,2
144,128,2
10,48,2
56,15,1
47,195,1
181,195,1
73,104,1
34,33,2
187,126,1
174,156,1
79,184,1
185,165,1
164,142,1
23,103,1
97,52,1
137,125,1
3,45,2
48,196,2
21,179,1
54,127,1
0,156,1
109,63,1
20,134,1
67,66,1
12,130,1
10,169,2
170,158,1
38,124,2
76,150,2
14,175,2
26,149,1
67,187,2
132,167,2
125,128,2
64,32,1
56,28,1
171,15,2
28,195,1
157,80,1
22,35,2
154,191,2
148,31,2
120,49,2
160,85,2
146,187,1
12,107,1
186,143,1
151,36,2
51,98,1
158,161,1
130,99,1
110,4,2
82,22,1
95,141,2
135,177,1
60,183,1
188,189,1
93,180,1
59,75,2
99,111,2
158,197,1
166,21,1
163,132,2
115,55,1
94,32,1
92,108,1
25,18,1
38,137,2
72,13,1
79,138,1
64,9,2
178,31,2
50,111,1
69,124,1
145,83,2
61,120,1
135,69,2
59,196,2
166,142,2
30,132,1
51,75,1
98,7,2
43,71,1
49,2,1
89,38,1
102,157,2
150,54,1
122,135,2
189,125,1
52,156,2
199,175,1
165,33,2
98,43,2
10,159,2
63,22,2
110,17,1
108,173,1
182,122,1
14,129,2
162,64,1
40,38,1
141,90,2
184,168,1
49,123,1
169,188,2
101,133,1
1,195,1
195,97,2
67,177,2
33,35,2
30,109,1
71,147,1
89,195,2
145,96,1
137,92,1
138,57,2
156,105,1
185,132,1
162,185,1
122,112,1
154,181,1
126,82,2
132,13,1
172,49,2
112,184,2
23,106,1
64,107,1
189,138,1
182,99,2
1,87,1
33,156,2
74,157,2
188,179,1
40,15,1
174,15,2
37,126,1
2,168,1
131,53,2
83,13,2
182,135,1
143,27,2
167,12,2
44,21,2
191,40,2
108,42,2
161,197,1
94,107,2
40,136,2
188,71,1
19,113,1
60,114,1
67,10,2
59,6,2
17,189,1
32,52,2
185,145,2
9,185,2
89,28,2
75,130,2
142,40,2
107,82,1
181,31,2
13,75,2
147,118,2
44,142,1
77,59,1
182,112,2
29,19,2
143,4,2
48,32,1
129,106,2
147,154,1
187,47,2
132,111,1
191,197,2
98,118,1
3,146,1
169,178,1
162,139,2
67,167,2
27,94,1
187,83,2
119,177,2
12,51,2
30,99,2
199,57,2
17,166,2
145,86,1
9,162,1
43,38,2
103,89,2
189,92,2
21,136,2
95,85,2
96,50,2
142,17,2
60,127,2
99,55,2
10,126,1
2,122,2
163,76,1
22,100,1
101,15,2
183,54,1
47,44,2
48,9,1
96,86,1
148,96,1
140,92,1
37,116,1
65,98,1
56,129,2
183,90,2
143,17,1
21,28,1
135,13,1
141,93,2
18,102,1
32,186,1
99,176,2
152,102,2
172,160,2
30,76,1
105,27,2
10,18,2
9,139,1
138,24,2
157,37,2
196,145,1
54,61,2
74,39,2
174,126,1
5,168,2
86,13,1
31,77,2
63,146,2
50,176,1
43,51,2
16,34,1
69,189,1
124,125,2
96,63,1
81,163,1
134,26,2
34,88,2
2,135,1
104,3,1
103,187,1
69,45,1
115,12,1
169,132,2
160,163,2
7,70,2
141,70,2
73,15,2
86,134,1
181,106,2
192,152,2
125,62,2
58,72,2
144,75,1
149,190,1
48,107,2
134,147,2
73,51,2
154,125,2
173,138,1
165,134,1
65,196,1
38,179,2
111,163,2
91,105,2
24,15,1
43,28,1
169,24,2
160,55,1
27,169,1
60,117,2
6,146,2
153,16,1
24,51,1
37,70,2
10,116,2
164,174,2
171,70,1
2,112,1
36,25,2
115,169,1
68,57,1
154,17,1
92,42,2
38,71,2
77,62,1
15,87,2
135,3,2
34,186,2
67,134,2
0,44,2
141,83,2
133,79,1
125,75,1
177,85,1
123,114,1
28,142,1
103,56,2
80,152,2
187,135,2
152,177,2
144,173,1
116,111,1
135,124,1
136,89,2
127,120,1
0,165,2
147,98,2
120,81,1
25,109,1
139,94,2
145,174,2
164,187,1
51,130,2
171,83,1
3,90,1
76,74,2
117,112,2
54,172,2
120,117,2
67,111,2
113,78,1
172,127,1
133,56,1
179,23,1
159,194,1
70,116,2
184,138,1
164,43,1
182,177,1
88,170,2
148,184,2
194,151,2
173,128,1
146,111,2
106,38,2
193,106,2
166,89,2
185,102,2
4,27,1
32,9,2
23,40,1
178,63,1
143,105,2
189,72,2
7,181,2
147,75,2
19,155,1
93,104,1
139,71,1
179,144,2
118,48,1
46,29,1
56,73,2
42,175,1
171,60,2
103,154,2
69,12,1
94,185,1
15,41,1
160,130,1
20,156,1
11,187,1
12,152,2
141,37,2
18,46,2
172,104,2
189,193,2
36,100,2
142,118,2
1,142,1
54,5,2
0,34,2
18,82,1
11,43,1
199,14,2
39,25,2
145,43,2
186,44,1
64,198,1
166,66,2
163,177,1
176,116,2
114,55,2
140,193,1
113,176,1
146,124,1
18,167,2
34,32,2
187,125,2
99,12,1
112,131,2
45,41,2
133,154,2
152,167,1
170,72,2
171,37,2
176,152,1
147,88,1
93,117,2
180,122,1
26,27,2
45,77,1
32,107,1
50,12,1
189,170,2
94,198,1
95,163,1
150,99,2
195,21,1
141,50,1
79,75,1
84,10,2
29,74,1
175,128,1
99,169,2
60,61,2
141,135,1
126,6,2
144,140,2
197,66,1
130,13,1
75,77,2
115,113,2
164,118,1
129,197,2
7,171,1
136,56,1
80,155,2
195,142,1
162,194,1
147,65,2
25,76,2
180,99,2
46,19,1
145,141,1
65,32,1
37,50,2
185,177,1
103,144,1
15,31,2
192,109,2
152,36,2
178,174,1
70,83,1
17,77,1
91,26,1
95,176,1
161,121,2
48,64,1
193,73,1
52,34,2
166,56,2
31,11,1
151,156,1
9,109,1
163,167,1
197,43,2
7,148,2
87,28,1
141,148,1
18,157,1
79,173,1
44,66,2
45,31,1
104,117,1
65,9,1
90,182,1
170,62,2
76,18,1
101,191,1
103,121,2
48,185,1
27,162,2
194,10,1
11,154,1
59,51,2
72,133,1
151,48,1
191,121,1
70,60,2
197,164,2
130,111,2
36,67,1
55,80,2
101,47,1
169,102,1
146,55,2
64,165,2
135,45,2
121,147,1
159,30,1
124,72,2
196,177,1
176,119,1
47,197,2
8,126,2
54,93,1
34,35,1
85,80,2
132,12,2
65,22,1
143,170,2
48,198,1
168,114,2
60,172,1
132,48,2
44,164,2
65,107,2
91,16,1
36,80,1
196,69,2
76,116,2
189,173,2
47,89,1
129,128,1
74,192,2
66,188,2
140,137,2
119,114,1
65,143,2
152,111,1
44,20,1
58,104,1
3,168,1
177,55,1
163,157,2
183,135,1
115,80,1
176,96,1
108,41,2
179,101,2
10,63,2
164,121,2
171,17,2
157,82,1
114,120,2
6,178,1
172,61,1
4,105,1
192,76,2
177,176,1
178,141,1
70,50,1
197,154,1
170,137,2
62,195,1
55,70,1
47,66,1
134,71,1
161,88,1
27,8,2
40,27,2
53,146,1
181,66,1
60,5,2
174,27,2
93,182,2
166,23,1
99,113,1
185,36,1
123,61,1
68,125,1
69,90,2
14,154,1
169,177,2
175,108,2
120,172,1
80,99,1
121,137,1
141,115,2
6,70,1
172,182,2
44,33,2
50,113,1
164,98,2
56,7,2
82,145,2
156,94,2
61,122,2
62,87,1
101,158,2
8,116,1
48,152,1
162,174,1
154,170,2
181,187,2
67,22,2
85,70,1
13,51,2
126,71,1
166,144,1
51,77,2
97,44,1
83,146,2
157,95,2
89,40,1
178,118,2
124,147,1
169,69,1
113,25,2
53,123,1
174,4,2
165,35,1
37,115,2
56,128,1
90,41,1
171,115,2
3,122,2
82,37,1
28,66,1
154,62,2
66,178,1
187,59,2
24,181,2
57,129,1
104,61,2
105,26,1
70,148,2
164,75,1
150,177,2
143,52,2
156,71,1
108,31,1
134,169,1
54,60,2
120,5,1
139,18,1
11,98,2
12,63,1
86,12,1
30,111,1
17,178,1
192,30,1
63,145,1
97,21,1
71,149,2
145,98,1
111,185,2
103,101,1
48,165,1
177,130,1
40,161,2
107,71,1
24,73,1
197,144,1
190,105,2
9,30,2
87,129,2
47,56,1
188,181,1
40,17,2
180,177,2
174,17,2
6,24,1
166,13,1
23,193,1
97,142,1
63,37,2
50,67,1
75,11,2
116,12,1
14,144,1
21,40,1
8,70,1
81,54,2
13,185,2
187,72,2
32,198,1
25,10,1
10,30,2
51,31,1
28,164,1
22,4,2
94,109,2
19,115,2
5,180,2
6,145,1
85,60,1
123,172,2
196,13,1
195,197,1
47,33,2
134,38,1
88,71,1
148,85,1
10,151,1
17,47,1
116,169,2
103,199,1
61,53,2
139,152,2
52,4,2
105,16,1
150,167,1
196,134,2
2,3,1
96,196,1
1,187,2
7,118,2
47,154,1
139,8,1
66,24,2
23,62,2
43,40,2
69,178,2
84,78,2
197,98,2
102,126,2
115,145,1
169,36,1
147,97,2
133,199,1
53,90,1
166,147,1
44,121,2
158,143,2
199,144,2
179,166,1
65,64,1
171,82,1
77,38,2
123,5,2
73,184,1
180,167,2
174,7,1
5,49,2
31,187,1
43,161,2
124,6,2
69,70,2
196,111,1
169,157,1
1,164,1
135,15,2
20,34,1
66,1,1
125,87,2
65,185,1
30,78,2
145,65,1
17,145,2
76,194,1
110,107,1
117,3,2
43,17,1
157,39,1
75,86,1
183,177,1
169,13,2
6,135,2
166,124,2
86,15,1
198,156,1
118,47,1
77,195,1
171,59,2
76,50,1
136,101,2
195,187,1
1,56,2
148,75,1
44,134,2
37,95,2
57,73,2
171,95,2
149,156,1
7,72,1
12,187,1
181,108,1
32,165,1
98,110,2
171,180,1
82,102,1
55,148,1
196,124,2
161,166,1
48,109,1
107,195,1
134,149,1
74,18,2
100,156,2
166,101,1
38,181,2
4,39,1
192,10,1
158,97,2
24,17,2
50,155,1
170,71,1
35,26,2
80,177,1
195,164,1
88,38,1
73,138,1
133,189,1
126,64,1
59,11,1
167,102,1
30,176,2
2,114,1
3,79,1
103,166,2
8,194,1
69,24,1
182,81,1
146,15,1
132,80,2
72,178,1
191,166,1
178,196,2
96,163,2
47,121,1
8,50,1
48,86,1
181,121,1
126,185,1
188,17,2
18,94,1
174,82,2
119,146,2
82,115,1
43,7,2
29,109,2
21,105,2
95,54,1
40,118,1
60,96,2
144,175,1
64,66,2
10,95,2
62,142,2
109,74,1
168,123,2
80,10,1
37,85,2
65,67,2
144,31,2
157,150,2
75,197,2
68,72,2
103,179,2
15,66,1
169,124,2
47,98,2
12,177,1
73,7,1
181,98,2
119,123,2
193,72,1
28,121,2
102,70,2
8,63,1
134,139,1
195,118,2
106,40,2
11,68,1
44,65,2
158,87,2
49,180,1
50,145,1
143,107,1
141,183,1
18,192,1
147,77,1
194,9,1
99,37,1
53,70,1
85,102,1
133,179,1
192,85,1
164,166,2
110,195,1
83,178,2
156,162,1
95,152,1
15,43,2
120,96,1
160,132,1
106,161,1
26,52,2
187,6,2
59,86,1
126,139,2
51,145,1
24,128,2
98,77,1
90,73,2
36,102,1
28,98,1
88,149,1
161,133,2
107,162,1
139,194,1
146,90,2
5,114,2
11,45,1
65,165,2
72,24,1
157,19,1
124,71,1
15,164,1
190,16,1
61,131,2
41,73,2
87,40,2
141,160,2
13,11,2
152,169,2
156,139,1
190,52,1
134,8,2
129,42,2
194,22,1
93,119,1
11,166,1
125,188,1
126,116,2
152,25,1
75,187,2
110,28,1
87,161,1
33,190,2
107,139,2
181,88,1
172,119,2
72,181,1
24,141,2
37,160,1
65,142,2
111,109,2
170,195,2
177,54,1
109,185,2
29,76,2
75,43,1
38,161,2
118,4,2
130,15,1
69,148,2
143,97,2
110,149,1
135,93,1
22,36,1
121,195,1
162,196,2
27,151,1
0,134,1
179,136,1
139,63,1
45,56,1
38,17,1
110,185,1
98,31,1
14,68,2
98,67,1
197,189,1
83,24,1
28,88,1
102,37,1
101,72,1
8,30,2
129,140,1
182,146,1
147,188,2
86,178,2
6,69,2
31,13,2
185,71,1
159,19,1
14,189,1
189,41,1
75,56,1
81,99,1
107,8,2
18,159,1
53,37,1
147,44,1
59,197,2
79,175,1
191,87,2
63,167,1
91,149,1
42,144,2
110,162,1
183,3,1
95,119,2
19,160,2
7,6,1
160,99,2
141,6,2
86,70,1
79,31,2
144,11,2
71,27,2
197,166,1
116,178,1
41,184,2
142,87,2
182,123,1
8,7,1
106,164,2
37,150,1
30,25,2
57,128,1
104,60,1
83,37,1
68,137,2
128,188,2
21,62,2
80,111,2
81,76,2
60,53,2
46,155,1
147,21,2
188,59,1
167,36,2
146,93,2
37,6,1
164,110,1
73,108,2
66,69,2
193,173,2
185,169,1
4,94,1
130,90,1
103,136,1
95,132,2
135,168,1
67,70,1
53,135,1
125,11,2
144,24,2
71,40,2
17,69,1
131,54,2
36,82,1
111,76,2
124,195,1
139,174,2
152,113,1
186,26,1
98,142,1
50,102,2
10,29,1
90,138,2
143,64,1
55,180,1
26,153,1
27,118,1
187,107,1
74,50,1
139,30,1
98,178,1
86,24,1
37,19,1
151,4,1
191,77,1
137,106,2
143,149,2
168,93,2
154,195,2
114,122,1
120,53,2
66,82,2
12,111,2
53,112,1
44,143,2
177,178,1
144,1,2
71,17,1
63,13,1
35,94,1
110,8,2
62,197,2
76,95,2
148,120,2
154,51,1
53,148,1
99,115,2
45,144,2
46,109,1
85,180,1
17,82,2
2,182,2
21,52,2
33,26,2
18,126,1
59,164,2
152,126,2
72,17,2
97,190,1
30,100,1
196,169,2
62,89,1
136,38,1
182,5,1
54,85,2
108,56,2
73,98,2
66,59,2
6,157,1
158,142,2
192,55,1
83,148,1
84,113,1
123,184,2
143,162,2
116,145,1
189,129,2
55,49,2
169,71,2
181,45,1
154,28,1
59,56,1
72,138,1
118,105,1
119,70,2
125,1,2
82,39,2
77,73,2
14,133,1
15,98,2
115,36,2
169,70,2
195,65,1
26,107,1
146,60,2
13,174,2
166,38,2
49,127,2
10,19,2
36,157,2
124,41,2
164,77,2
101,137,2
161,188,2
0,91,2
146,145,2
85,49,2
51,56,1
82,160,2
28,189,1
197,110,2
115,157,2
189,106,1
95,99,1
41,128,2
114,112,2
60,141,1
67,37,2
126,86,1
172,53,2
118,82,1
79,11,1
24,75,2
104,184,2
71,7,2
105,149,2
170,129,2
76,85,1
117,123,1
135,171,1
166,15,1
37,130,1
51,177,1
191,188,1
130,178,2
109,155,2
7,107,2
121,129,1
13,187,1
59,154,2
11,77,2
24,196,2
102,115,1
75,98,2
149,47,2
122,93,1
194,198,2
87,72,1
161,21,2
86,27,1
126,63,2
23,87,1
178,110,1
98,1,2
130,70,2
17,13,2
116,135,1
135,148,1
81,177,1
162,22,2
134,40,1
73,173,1
179,191,1
139,118,2
173,31,1
119,60,2
165,27,1
97,121,1
69,59,2
169,146,2
148,123,2
161,142,1
160,177,2
26,97,1
113,102,1
187,51,2
179,47,1
39,36,1
30,67,2
71,105,2
17,134,1
10,9,1
50,82,2
1,189,1
108,23,2
74,30,2
146,135,2
139,10,2
106,62,1
111,177,2
17,170,2
32,33,2
72,69,1
186,91,1
104,138,1
176,163,2
96,54,2
142,21,1
60,131,2
13,56,2
65,66,1
82,6,1
77,40,2
163,80,2
108,144,2
194,67,2
12,176,2
187,28,2
31,189,2
133,57,1
152,70,2
157,185,2
1,166,2
176,55,2
26,110,2
13,177,2
65,187,2
30,80,2
145,67,2
71,118,2
177,99,1
77,161,2
130,24,1
189,73,1
134,174,2
141,182,1
99,36,2
4,64,1
77,197,2
65,43,1
111,10,2
143,142,2
117,90,2
135,138,1
96,67,2
27,196,2
179,181,2
66,124,2
11,188,2
86,102,2
145,188,2
56,110,1
130,145,1
50,36,1
164,21,1
103,191,1
120,131,1
160,167,1
8,39,1
27,52,1
181,110,2
19,48,2
65,164,2
56,195,1
17,124,2
89,143,2
83,69,1
28,133,1
1,179,2
103,47,1
48,111,1
40,107,2
41,72,2
119,171,1
111,167,1
31,58,2
72,59,2
9,156,2
138,41,1
50,157,1
77,174,2
178,77,1
55,6,1
195,166,1
88,40,1
147,89,1
148,54,2
25,100,2
133,191,1
179,158,1
85,114,2
97,88,1
163,70,2
8,196,1
54,163,1
129,77,2
7,51,2
26,64,2
67,102,1
85,150,2
59,98,2
4,162,1
181,87,1
126,151,1
35,149,2
42,45,2
55,127,1
182,168,2
103,24,2
107,174,2
27,65,1
154,106,2
20,26,1
146,102,2
125,79,1
85,6,1
126,7,1
119,148,2
32,0,1
58,138,2
131,122,2
83,82,1
69,147,1
149,27,2
195,143,1
160,36,2
141,172,2
147,66,2
126,43,2
167,81,2
115,150,2
116,115,1
3,58,2
77,7,2
157,116,2
182,60,1
81,157,1
155,192,1
93,131,1
92,23,2
145,178,1
198,4,2
98,66,2
157,152,2
89,97,1
130,135,1
115,6,2
110,40,1
95,177,2
1,133,2
160,157,2
67,115,2
107,151,1
25,198,1
147,187,1
186,35,2
77,128,1
83,59,1
157,8,1
88,174,2
149,4,1
129,175,2
40,97,1
155,84,1
194,155,1
146,115,1
158,89,2
98,187,1
49,182,2
178,67,1
56,41,1
15,189,2
76,19,1
62,121,1
7,185,1
183,2,2
54,117,2
18,194,2
100,4,2
45,68,2
23,129,1
56,77,2
43,107,1
103,158,1
55,81,2
126,141,1
152,50,1
119,102,1
178,188,2
130,148,1
164,24,1
35,139,1
82,71,2
55,117,1
183,123,2
162,100,1
120,183,2
139,196,1
165,105,1
185,83,2
4,8,1
58,128,2
76,176,1
64,22,1
171,185,1
136,47,2
41,75,1
53,49,1
93,85,2
152,171,2
85,81,1
46,10,2
50,160,2
137,128,2
83,157,1
163,37,1
122,148,2
128,79,1
160,111,1
174,195,1
113,36,2
13,98,1
172,85,1
126,118,2
23,142,2
51,124,1
144,23,1
89,87,2
75,189,1
82,48,2
196,70,2
28,77,2
95,167,2
94,22,1
27,32,1
154,73,1
18,63,1
146,69,2
5,93,1
119,115,2
166,47,1
71,75,2
145,24,2
63,71,1
9,100,1
29,78,1
75,45,1
135,59,1
155,74,2
113,157,1
65,0,1
124,86,1
56,31,1
15,179,1
156,118,1
162,198,2
139,65,1
11,145,2
45,58,1
37,54,2
150,80,2
110,7,1
61,2,2
101,38,1
41,173,2
161,89,2
26,44,2
27,9,1
12,146,1
67,82,2
79,56,2
125,23,1
64,156,2
185,37,1
63,48,2
117,168,2
1,136,1
195,87,1
174,64,2
146,82,2
141,116,1
177,69,1
14,191,2
142,197,1
62,88,1
47,188,1
26,165,1
141,152,2
34,26,2
148,11,2
20,91,2
180,80,1
125,144,1
173,184,2
65,13,1
63,169,1
191,89,2
157,96,1
101,195,1
102,160,1
183,5,1
0,149,1
174,185,2
